014	SCOTIABANK CHILE
8110000	 0000000488850,00	
8111000	 0000000000000,00	
8113000	 0000000221193,00	
8114000	 0000000177754,00	
8115000	 0000000089903,00	
8130000	 0000000114148,00	
8131000	 0000000000000,00	
8133000	 0000000019418,00	
8134000	 0000000002240,00	
8135000	 0000000092490,00	
8140000	 0000000046398,00	
8141000	 0000000000000,00	
8143000	 0000000009786,00	
8144000	 0000000003400,00	
8145000	 0000000033212,00	
8310000	 0000003592920,00	
8311000	 0000000113006,00	
8312000	 0000000003091,00	
8314000	 0000000024475,00	
8315000	 0000000341860,00	
8315100	 0000000168874,00	
8315200	 0000000172986,00	
8317000	 0000002889798,00	
8318000	 0000000220690,00	
8318100	 0000000220690,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002855318,00	
8511000	 0000000012321,00	
8513000	 0000002842997,00	
8520000	 0000000133937,00	
8521000	 0000000000000,00	
8523000	 0000000133937,00	
8530000	 0000000059716,00	
8531000	 0000000000000,00	
8533000	 0000000059716,00	
8540000	 0000005443871,00	
8543000	 0000001015473,00	
8544000	 0000002963163,00	
8545000	 0000001465235,00	
8560000	 0000000359820,00	
8563000	 0000000092163,00	
8564000	 0000000177754,00	
8565000	 0000000089903,00	
8610000	 0000000572971,00	
8620000	 0000000004506,00	
8630000	 0000000003002,00	
8640000	 0000003003799,00	
8660000	 0000000008642,00	
