012	BANCO DEL ESTADO DE CHILE
8110000	 0000002096275,00	
8111000	 0000000000000,00	
8113000	 0000000624472,00	
8114000	 0000001206517,00	
8115000	 0000000265286,00	
8130000	 0000000236024,00	
8131000	 0000000000000,00	
8133000	 0000000096873,00	
8134000	 0000000019769,00	
8135000	 0000000119382,00	
8140000	 0000000068836,00	
8141000	 0000000000000,00	
8143000	 0000000027395,00	
8144000	 0000000016785,00	
8145000	 0000000024656,00	
8310000	 0000004501936,00	
8311000	 0000000617992,00	
8312000	 0000000080523,00	
8314000	 0000000062678,00	
8315000	 0000001399163,00	
8315100	 0000001082492,00	
8315200	 0000000316671,00	
8317000	 0000001511153,00	
8318000	 0000000830427,00	
8318100	 0000000341506,00	
8318900	 0000000488921,00	
8319000	 0000000000000,00	
8510000	 0000010084328,00	
8511000	 0000000692948,00	
8513000	 0000009391380,00	
8520000	 0000000521230,00	
8521000	 0000000000000,00	
8523000	 0000000521230,00	
8530000	 0000000186262,00	
8531000	 0000000000000,00	
8533000	 0000000186262,00	
8540000	 0000013850723,00	
8543000	 0000002974731,00	
8544000	 0000008882666,00	
8545000	 0000001993326,00	
8560000	 0000001841284,00	
8563000	 0000000369481,00	
8564000	 0000001206517,00	
8565000	 0000000265286,00	
8610000	 0000002947778,00	
8620000	 0000000048050,00	
8630000	 0000000005308,00	
8640000	 0000001488907,00	
8660000	 0000000011893,00	
8700000	 0000000013112,00	
8710000	 0000000015862,00	
8711000	 0000000000433,00	
8712000	 0000000012834,00	
8713000	 0000000000027,00	
8714000	 0000000000938,00	
8715000	 0000000000761,00	
8716000	 0000000000466,00	
8717000	 0000000000403,00	
8720000	 0000000002750,00	
8721000	 0000000000000,00	
8722000	 0000000001002,00	
8723000	 0000000000000,00	
8724000	 0000000000508,00	
8725000	 0000000000287,00	
8726000	 0000000000044,00	
8727000	 0000000000909,00	
8910000	 0000000949458,00	
8911000	 0000000000000,00	
8913000	 0000000282891,00	
8914000	 0000000599749,00	
8915000	 0000000066818,00	
