049	BANCO SECURITY
8110000	 0000000276561,00	
8111000	 0000000000000,00	
8113000	 0000000245429,00	
8114000	 0000000010629,00	
8115000	 0000000020503,00	
8130000	 0000000034071,00	
8131000	 0000000000000,00	
8133000	 0000000015640,00	
8134000	 0000000000164,00	
8135000	 0000000018267,00	
8140000	 0000000003403,00	
8141000	 0000000000000,00	
8143000	 0000000000774,00	
8144000	 0000000000307,00	
8145000	 0000000002322,00	
8310000	 0000001226696,00	
8311000	 0000000018991,00	
8312000	 0000000000000,00	
8314000	 0000000008352,00	
8315000	 0000000269621,00	
8315100	 0000000235833,00	
8315200	 0000000033788,00	
8317000	 0000000929732,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003644635,00	
8511000	 0000000000872,00	
8513000	 0000003643763,00	
8520000	 0000000647782,00	
8521000	 0000000000000,00	
8523000	 0000000647782,00	
8530000	 0000000202720,00	
8531000	 0000000000000,00	
8533000	 0000000202720,00	
8540000	 0000001493291,00	
8543000	 0000000254674,00	
8544000	 0000000716782,00	
8545000	 0000000521835,00	
8560000	 0000000049905,00	
8563000	 0000000018773,00	
8564000	 0000000010629,00	
8565000	 0000000020503,00	
8610000	 0000000421515,00	
8620000	 0000000012954,00	
8630000	 0000000012243,00	
8640000	 0000000779713,00	
8660000	 0000000000271,00	
8700000	 0000000000582,00	
8710000	 0000000000717,00	
8711000	 0000000000000,00	
8712000	 0000000000442,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000032,00	
8716000	 0000000000003,00	
8717000	 0000000000240,00	
8720000	 0000000000135,00	
8721000	 0000000000000,00	
8722000	 0000000000053,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000080,00	
8726000	 0000000000000,00	
8727000	 0000000000002,00	
8910000	 0000000091446,00	
8911000	 0000000000000,00	
8913000	 0000000074528,00	
8914000	 0000000008332,00	
8915000	 0000000008586,00	
