039	ITAÚ CORPBANCA
8110000	 0000001481853,00	
8111000	 0000000000000,00	
8113000	 0000001089955,00	
8114000	 0000000223617,00	
8115000	 0000000168281,00	
8130000	 0000000254637,00	
8131000	 0000000000000,00	
8133000	 0000000101478,00	
8134000	 0000000006720,00	
8135000	 0000000146439,00	
8140000	 0000000052734,00	
8141000	 0000000000000,00	
8143000	 0000000019638,00	
8144000	 0000000002701,00	
8145000	 0000000030395,00	
8310000	 0000006228231,00	
8311000	 0000000570610,00	
8312000	 0000000000121,00	
8314000	 0000000142847,00	
8315000	 0000001525886,00	
8315100	 0000001016965,00	
8315200	 0000000508921,00	
8317000	 0000002633132,00	
8318000	 0000001355635,00	
8318100	 0000000845363,00	
8318900	 0000000510272,00	
8319000	 0000000000000,00	
8510000	 0000012852777,00	
8511000	 0000000065986,00	
8513000	 0000012786791,00	
8520000	 0000000624289,00	
8521000	 0000000000000,00	
8523000	 0000000624289,00	
8530000	 0000000568414,00	
8531000	 0000000000000,00	
8533000	 0000000568414,00	
8540000	 0000008976073,00	
8543000	 0000001782976,00	
8544000	 0000004560559,00	
8545000	 0000002632538,00	
8560000	 0000000608543,00	
8563000	 0000000216646,00	
8564000	 0000000223617,00	
8565000	 0000000168280,00	
8610000	 0000003023538,00	
8620000	 0000000044893,00	
8630000	 0000000015887,00	
8640000	 0000003136642,00	
8660000	 0000000007271,00	
8700000	 0000000013510,00	
8710000	 0000000017212,00	
8711000	 0000000000553,00	
8712000	 0000000008442,00	
8713000	 0000000001208,00	
8714000	 0000000000000,00	
8715000	 0000000000579,00	
8716000	 0000000000329,00	
8717000	 0000000006101,00	
8720000	 0000000003702,00	
8721000	 0000000000025,00	
8722000	 0000000003137,00	
8723000	 0000000000089,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000451,00	
8910000	 0000000541437,00	
8911000	 0000000000000,00	
8913000	 0000000380431,00	
8914000	 0000000101606,00	
8915000	 0000000059400,00	
