009	BANCO INTERNACIONAL
8110000	 0000000115408,00	
8111000	 0000000000000,00	
8113000	 0000000112679,00	
8114000	 0000000002349,00	
8115000	 0000000000380,00	
8130000	 0000000012680,00	
8131000	 0000000000000,00	
8133000	 0000000012225,00	
8134000	 0000000000017,00	
8135000	 0000000000438,00	
8140000	 0000000001572,00	
8141000	 0000000000000,00	
8143000	 0000000001246,00	
8144000	 0000000000124,00	
8145000	 0000000000202,00	
8310000	 0000000323118,00	
8311000	 0000000003504,00	
8312000	 0000000000000,00	
8314000	 0000000001956,00	
8315000	 0000000085037,00	
8315100	 0000000084822,00	
8315200	 0000000000215,00	
8317000	 0000000074212,00	
8318000	 0000000158409,00	
8318100	 0000000158409,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001685066,00	
8511000	 0000000000000,00	
8513000	 0000001685066,00	
8520000	 0000000151593,00	
8521000	 0000000000000,00	
8523000	 0000000151593,00	
8530000	 0000000070817,00	
8531000	 0000000000000,00	
8533000	 0000000070817,00	
8540000	 0000000109537,00	
8543000	 0000000065329,00	
8544000	 0000000032422,00	
8545000	 0000000011786,00	
8560000	 0000000003147,00	
8563000	 0000000000418,00	
8564000	 0000000002349,00	
8565000	 0000000000380,00	
8610000	 0000000146482,00	
8620000	 0000000006766,00	
8630000	 0000000000404,00	
8640000	 0000000169395,00	
8660000	 0000000000071,00	
8700000	 0000000000088,00	
8710000	 0000000000089,00	
8711000	 0000000000000,00	
8712000	 0000000000003,00	
8713000	 0000000000052,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000012,00	
8717000	 0000000000022,00	
8720000	 0000000000001,00	
8721000	 0000000000000,00	
8722000	 0000000000001,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000042367,00	
8911000	 0000000000000,00	
8913000	 0000000040401,00	
8914000	 0000000001817,00	
8915000	 0000000000149,00	
