016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001400508,00	
8111000	 0000000000000,00	
8113000	 0000000805770,00	
8114000	 0000000244067,00	
8115000	 0000000350671,00	
8130000	 0000000339446,00	
8131000	 0000000000000,00	
8133000	 0000000083623,00	
8134000	 0000000008368,00	
8135000	 0000000247455,00	
8140000	 0000000057687,00	
8141000	 0000000000000,00	
8143000	 0000000020683,00	
8144000	 0000000003470,00	
8145000	 0000000033534,00	
8310000	 0000010020782,00	
8311000	 0000000177819,00	
8312000	 0000000001287,00	
8314000	 0000000256699,00	
8315000	 0000001674897,00	
8315100	 0000001086911,00	
8315200	 0000000587986,00	
8317000	 0000007524088,00	
8318000	 0000000385992,00	
8318100	 0000000007309,00	
8318900	 0000000378683,00	
8319000	 0000000000000,00	
8510000	 0000017623649,00	
8511000	 0000000429889,00	
8513000	 0000017193760,00	
8520000	 0000000722789,00	
8521000	 0000000000000,00	
8523000	 0000000722789,00	
8530000	 0000000267049,00	
8531000	 0000000000000,00	
8533000	 0000000267049,00	
8540000	 0000015327774,00	
8543000	 0000003700134,00	
8544000	 0000008080837,00	
8545000	 0000003546803,00	
8560000	 0000000925648,00	
8563000	 0000000330910,00	
8564000	 0000000244067,00	
8565000	 0000000350671,00	
8610000	 0000004333701,00	
8620000	 0000000086833,00	
8630000	 0000000004295,00	
8640000	 0000005577742,00	
8660000	 0000000018211,00	
8700000	 0000000010803,00	
8710000	 0000000011963,00	
8711000	 0000000000071,00	
8712000	 0000000003863,00	
8713000	 0000000000948,00	
8714000	 0000000002744,00	
8715000	 0000000000326,00	
8716000	 0000000000952,00	
8717000	 0000000003059,00	
8720000	 0000000001160,00	
8721000	 0000000000557,00	
8722000	 0000000000335,00	
8723000	 0000000000000,00	
8724000	 0000000000041,00	
8725000	 0000000000213,00	
8726000	 0000000000004,00	
8727000	 0000000000010,00	
8910000	 0000000477108,00	
8911000	 0000000000000,00	
8913000	 0000000294683,00	
8914000	 0000000088276,00	
8915000	 0000000094149,00	
