028	BANCO BICE
8110000	 0000000151249,00	
8111000	 0000000000000,00	
8113000	 0000000143330,00	
8114000	 0000000005270,00	
8115000	 0000000002649,00	
8130000	 0000000003398,00	
8131000	 0000000000000,00	
8133000	 0000000001578,00	
8134000	 0000000000284,00	
8135000	 0000000001536,00	
8140000	 0000000000716,00	
8141000	 0000000000000,00	
8143000	 0000000000154,00	
8144000	 0000000000128,00	
8145000	 0000000000434,00	
8310000	 0000001652658,00	
8311000	 0000000027082,00	
8312000	 0000000009461,00	
8314000	 0000000029008,00	
8315000	 0000000432764,00	
8315100	 0000000427034,00	
8315200	 0000000005730,00	
8317000	 0000000959172,00	
8318000	 0000000182868,00	
8318100	 0000000000000,00	
8318900	 0000000182868,00	
8319000	 0000000012303,00	
8510000	 0000004365008,00	
8511000	 0000000000000,00	
8513000	 0000004365008,00	
8520000	 0000000191656,00	
8521000	 0000000000000,00	
8523000	 0000000191656,00	
8530000	 0000000074286,00	
8531000	 0000000000000,00	
8533000	 0000000074286,00	
8540000	 0000001621984,00	
8543000	 0000000373613,00	
8544000	 0000001087900,00	
8545000	 0000000160471,00	
8560000	 0000000019928,00	
8563000	 0000000012009,00	
8564000	 0000000005270,00	
8565000	 0000000002649,00	
8610000	 0000001218234,00	
8620000	 0000000013419,00	
8630000	 0000000000045,00	
8640000	 0000000420587,00	
8660000	 0000000000373,00	
8700000	 0000000000690,00	
8710000	 0000000001087,00	
8711000	 0000000000241,00	
8712000	 0000000000494,00	
8713000	 0000000000000,00	
8714000	 0000000000018,00	
8715000	 0000000000024,00	
8716000	 0000000000023,00	
8717000	 0000000000287,00	
8720000	 0000000000397,00	
8721000	 0000000000213,00	
8722000	 0000000000184,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000021906,00	
8911000	 0000000000000,00	
8913000	 0000000017998,00	
8914000	 0000000003265,00	
8915000	 0000000000643,00	
