001	BANCO DE CHILE
8110000	 0000000852827,00	
8111000	 0000000000000,00	
8113000	 0000000413535,00	
8114000	 0000000168870,00	
8115000	 0000000270422,00	
8130000	 0000000285690,00	
8131000	 0000000000000,00	
8133000	 0000000050159,00	
8134000	 0000000007282,00	
8135000	 0000000228249,00	
8140000	 0000000044420,00	
8141000	 0000000000000,00	
8143000	 0000000011056,00	
8144000	 0000000004831,00	
8145000	 0000000028533,00	
8310000	 0000011355034,00	
8311000	 0000000269912,00	
8312000	 0000000122420,00	
8314000	 0000000400615,00	
8315000	 0000002322750,00	
8315100	 0000001879506,00	
8315200	 0000000443244,00	
8317000	 0000008091996,00	
8318000	 0000000147341,00	
8318100	 0000000000000,00	
8318900	 0000000147341,00	
8319000	 0000000000000,00	
8510000	 0000012650880,00	
8511000	 0000000458995,00	
8513000	 0000012191885,00	
8520000	 0000000058769,00	
8521000	 0000000000000,00	
8523000	 0000000058769,00	
8530000	 0000000156695,00	
8531000	 0000000000000,00	
8533000	 0000000156695,00	
8540000	 0000017092179,00	
8543000	 0000003938116,00	
8544000	 0000008952469,00	
8545000	 0000004201594,00	
8560000	 0000000694658,00	
8563000	 0000000255366,00	
8564000	 0000000168870,00	
8565000	 0000000270422,00	
8610000	 0000004410359,00	
8620000	 0000000007694,00	
8630000	 0000000001513,00	
8640000	 0000006924876,00	
8660000	 0000000010592,00	
8700000	 0000000004409,00	
8710000	 0000000004561,00	
8711000	 0000000000086,00	
8712000	 0000000001326,00	
8713000	 0000000000340,00	
8714000	 0000000000021,00	
8715000	 0000000000306,00	
8716000	 0000000000403,00	
8717000	 0000000002079,00	
8720000	 0000000000152,00	
8721000	 0000000000000,00	
8722000	 0000000000029,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000013,00	
8727000	 0000000000110,00	
8910000	 0000000393298,00	
8911000	 0000000000000,00	
8913000	 0000000196498,00	
8914000	 0000000100639,00	
8915000	 0000000096161,00	
