039	ITAÚ CORPBANCA
811000000	 1539740471070,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1169244399263,00	
811200100	 1040268590702,00	
811200101	 0833032676561,00	
811200102	 0206878922063,00	
811200103	 0000356992078,00	
811200104	 0000000000000,00	
811200600	 0000453618896,00	
811200700	 0009312889385,00	
811200800	 0000282557012,00	
811200900	 0001772954203,00	
811201000	 0063206579267,00	
811201100	 0051909494190,00	
811201200	 0002037715608,00	
811300000	 0232201160109,00	
811300100	 0001318190357,00	
811300200	 0007225915417,00	
811300300	 0000000000000,00	
811300400	 0208620044743,00	
811300500	 0011918778088,00	
811300600	 0003118231504,00	
811400000	 0138294911698,00	
811400100	 0111865171622,00	
811400200	 0008086196387,00	
811400300	 0017127165838,00	
811400400	 0000012171881,00	
811400500	 0001204205970,00	
812000000	 0934653462418,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0672961650630,00	
812200100	 0566771074104,00	
812200101	 0429179676452,00	
812200102	 0096909135320,00	
812200103	 0040682262332,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000138224316,00	
812200800	 0000249480857,00	
812200900	 0000000000000,00	
812201000	 0049175386458,00	
812201100	 0056627484895,00	
812201200	 0000000000000,00	
812300000	 0187884371976,00	
812300100	 0000733280001,00	
812300200	 0003334930690,00	
812300300	 0000000000000,00	
812300400	 0126052443630,00	
812300500	 0057057093440,00	
812300600	 0000706624215,00	
812400000	 0073807439812,00	
812400100	 0057746348740,00	
812400200	 0000103727234,00	
812400300	 0012493110745,00	
812400400	 0000029980246,00	
812400500	 0003434272847,00	
813000000	 0180730997194,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0089678931013,00	
813200100	 0062750491598,00	
813200101	 0028414365616,00	
813200102	 0032463193449,00	
813200103	 0001872932533,00	
813200104	 0000000000000,00	
813200600	 0017382133230,00	
813200700	 0001932586670,00	
813200800	 0000025871343,00	
813200900	 0000002203795,00	
813201000	 0001964103812,00	
813201100	 0005621540565,00	
813201200	 0000000000000,00	
813300000	 0004970345323,00	
813300100	 0000001554467,00	
813300200	 0000133868130,00	
813300300	 0000000000000,00	
813300400	 0004198754089,00	
813300500	 0000636168637,00	
813300600	 0000000000000,00	
813400000	 0086081720858,00	
813400100	 0063018775877,00	
813400200	 0003726096647,00	
813400300	 0017762720554,00	
813400400	 0000002109619,00	
813400500	 0001572018161,00	
814000000	 0036178354526,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0012309850358,00	
814200100	 0008466756799,00	
814200101	 0005749320331,00	
814200102	 0002717436468,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000231179254,00	
814200800	 0000046955442,00	
814200900	 0000009377051,00	
814201000	 0001281584745,00	
814201100	 0002273997067,00	
814201200	 0000000000000,00	
814300000	 0003990596262,00	
814300100	 0000194217174,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0003476432824,00	
814300500	 0000319946264,00	
814300600	 0000000000000,00	
814400000	 0019877907906,00	
814400100	 0015092040734,00	
814400200	 0001128692413,00	
814400300	 0003233016326,00	
814400400	 0000040425071,00	
814400500	 0000383733362,00	
821000000	 26948508607466,00	
821100000	 0032102367460,00	
821100100	 0000000000000,00	
821100200	 0032102367460,00	
821200000	 16924335193848,00	
821200100	 13170546250298,00	
821200101	 8732898286531,00	
821200102	 3439207423853,00	
821200103	 0998440539914,00	
821200104	 0000000000000,00	
821200600	 1671667236421,00	
821200700	 0106672004853,00	
821200800	 0027501565440,00	
821200900	 0314768764731,00	
821201000	 0998431439731,00	
821201100	 0634747932374,00	
821201200	 0000000000000,00	
821300000	 6824185131866,00	
821300100	 0014894549684,00	
821300200	 0077758409696,00	
821300300	 0000000000000,00	
821300400	 6360475036626,00	
821300500	 0319566215171,00	
821300600	 0051490920689,00	
821400000	 3167885914292,00	
821400100	 2282012687921,00	
821400200	 0135734233381,00	
821400300	 0708692528850,00	
821400400	 0000645523639,00	
821400500	 0040800940501,00	
831000000	 8134432056880,00	
831100000	 0514686887372,00	
831100100	 0121793113889,00	
831100200	 0392893773483,00	
831200000	 0192312474574,00	
831300000	 0022436059996,00	
831500000	 1947355344122,00	
831500100	 1158137849004,00	
831500200	 0789217495118,00	
831600000	 4816223330173,00	
831600100	 0426207098300,00	
831600200	 0132527961836,00	
831600300	 3237500711794,00	
831600400	 1019987558243,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0641417960643,00	
831800100	 0356552074303,00	
831800200	 0284865886340,00	
831900000	 0000000000000,00	
832000000	 1357639234443,00	
