001	BANCO DE CHILE
811000000	 0974863105579,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0525072035087,00	
811200100	 0440533707967,00	
811200101	 0332592200644,00	
811200102	 0000000000000,00	
811200103	 0107941507323,00	
811200104	 0000000000000,00	
811200600	 0014927027826,00	
811200700	 0004083645138,00	
811200800	 0004254680028,00	
811200900	 0000262760348,00	
811201000	 0048155256935,00	
811201100	 0002494039712,00	
811201200	 0010360917133,00	
811300000	 0255345054936,00	
811300100	 0000246379349,00	
811300200	 0000601383120,00	
811300300	 0000000000000,00	
811300400	 0253034006965,00	
811300500	 0000000000000,00	
811300600	 0001463285502,00	
811400000	 0194446015556,00	
811400100	 0167971655102,00	
811400200	 0003198880356,00	
811400300	 0022462230615,00	
811400400	 0000000000000,00	
811400500	 0000813249483,00	
812000000	 0343938373960,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0218451417879,00	
812200100	 0183235238345,00	
812200101	 0155137896073,00	
812200102	 0000000000000,00	
812200103	 0028097342272,00	
812200104	 0000000000000,00	
812200600	 0012350360969,00	
812200700	 0000000000000,00	
812200800	 0003198570058,00	
812200900	 0000833581246,00	
812201000	 0008400520646,00	
812201100	 0001142435029,00	
812201200	 0009290711586,00	
812300000	 0072720030580,00	
812300100	 0000096025622,00	
812300200	 0000078701075,00	
812300300	 0000000000000,00	
812300400	 0072060363198,00	
812300500	 0000000000000,00	
812300600	 0000484940685,00	
812400000	 0052766925501,00	
812400100	 0044335618321,00	
812400200	 0000000000000,00	
812400300	 0008431307180,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0116308226261,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0030429341709,00	
813200100	 0023020954974,00	
813200101	 0022209539960,00	
813200102	 0000000000000,00	
813200103	 0000811415014,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000306581427,00	
813200800	 0000282418329,00	
813200900	 0000000000000,00	
813201000	 0002884920776,00	
813201100	 0000257229019,00	
813201200	 0003677237184,00	
813300000	 0007285559660,00	
813300100	 0000013354275,00	
813300200	 0000000455333,00	
813300300	 0000000000000,00	
813300400	 0007208062250,00	
813300500	 0000000000000,00	
813300600	 0000063687802,00	
813400000	 0078593324892,00	
813400100	 0062166830539,00	
813400200	 0000373961714,00	
813400300	 0014253409040,00	
813400400	 0000000000000,00	
813400500	 0001799123599,00	
814000000	 0037610030534,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0014148017649,00	
814200100	 0012202186464,00	
814200101	 0011937534551,00	
814200102	 0000000000000,00	
814200103	 0000264651913,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000044238035,00	
814200800	 0000002001164,00	
814200900	 0000000000000,00	
814201000	 0000721934791,00	
814201100	 0000018442558,00	
814201200	 0001159214637,00	
814300000	 0006203906291,00	
814300100	 0000151433253,00	
814300200	 0000006690696,00	
814300300	 0000000000000,00	
814300400	 0006044697509,00	
814300500	 0000000000000,00	
814300600	 0000001084833,00	
814400000	 0017258106594,00	
814400100	 0015426851848,00	
814400200	 0000072168916,00	
814400300	 0001460762372,00	
814400400	 0000000000000,00	
814400500	 0000298323458,00	
821000000	 37387773877275,00	
821100000	 0662563491185,00	
821100100	 0340184170730,00	
821100200	 0322379320455,00	
821200000	 20860976455258,00	
821200100	 16149218000895,00	
821200101	 13169241968192,00	
821200102	 0042571991446,00	
821200103	 2937404041257,00	
821200104	 0000000000000,00	
821200600	 1609218334409,00	
821200700	 0185177542755,00	
821200800	 0075033832867,00	
821200900	 0526497138461,00	
821201000	 2241749060691,00	
821201100	 0059298890588,00	
821201200	 0014783654592,00	
821300000	 10935904244139,00	
821300100	 0004639974534,00	
821300200	 0027123020274,00	
821300300	 0000000000000,00	
821300400	 10746199884444,00	
821300500	 0000000000000,00	
821300600	 0157941364887,00	
821400000	 4928329686693,00	
821400100	 3345071527664,00	
821400200	 0217124549268,00	
821400300	 1364811505091,00	
821400400	 0000505675529,00	
821400500	 0000816429141,00	
831000000	 12769593954729,00	
831100000	 0481762258256,00	
831100100	 0000000000000,00	
831100200	 0481762258256,00	
831200000	 0609839713487,00	
831300000	 0000000000000,00	
831500000	 2394079522765,00	
831500100	 1967752399226,00	
831500200	 0426327123539,00	
831600000	 9228690499562,00	
831600100	 1375706817124,00	
831600200	 0281219450338,00	
831600300	 1434912999656,00	
831600400	 6136851232444,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0055221960659,00	
831800100	 0000000000000,00	
831800200	 0055221960659,00	
831900000	 0000000000000,00	
832000000	 0898308041048,00	
832100000	 0116737488642,00	
832100100	 0018295472949,00	
832100200	 0098442015693,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 0781570552406,00	
832700100	 0309842825502,00	
832700101	 0011140855616,00	
832700102	 0218426031181,00	
832700103	 0080275938705,00	
832700104	 0000000000000,00	
832700200	 0471727726904,00	
832700201	 0000000000000,00	
832700202	 0471727726904,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 21270295967847,00	
833050000	 5228268541624,00	
833050100	 0000524983319,00	
833050200	 5227743558305,00	
833100000	 2753558558395,00	
833200000	 13288468867828,00	
833300000	 0000000000000,00	
833300100	 0000000000000,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000021410565,00	
833360000	 0000053941685,00	
833370000	 0000000000000,00	
833380000	 0000132963904,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0059585572966,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0059585572966,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 5452962849992,00	
841000100	 0000000000000,00	
841000200	 0005997838000,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0035723800000,00	
841000600	 5411241211992,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0003443908903,00	
844200000	 0000356099401,00	
844300000	 0006845750132,00	
844400000	 4787438040000,00	
844400100	 4787438040000,00	
844400200	 0000000000000,00	
844500000	 1971114780000,00	
844500100	 1135683280000,00	
844500200	 0000000000000,00	
844500300	 0835431500000,00	
844600000	 0002989604488,00	
845250000	 0539038516575,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000669484699,00	
