028	BANCO BICE
811000000	 0189020106869,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0173706084575,00	
811200100	 0153293378597,00	
811200101	 0151468869576,00	
811200102	 0000000000000,00	
811200103	 0001824509021,00	
811200104	 0000000000000,00	
811200600	 0000917063244,00	
811200700	 0001595027712,00	
811200800	 0000043830117,00	
811200900	 0001026739763,00	
811201000	 0015528104315,00	
811201100	 0000000000000,00	
811201200	 0001301940827,00	
811300000	 0010664196333,00	
811300100	 0000000000000,00	
811300200	 0003452986147,00	
811300300	 0000000000000,00	
811300400	 0007119062293,00	
811300500	 0000000000000,00	
811300600	 0000092147893,00	
811400000	 0004649825961,00	
811400100	 0003363982898,00	
811400200	 0000521426436,00	
811400300	 0000764416627,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0092401669521,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0084968891789,00	
812200100	 0080753151322,00	
812200101	 0080321217807,00	
812200102	 0000000000000,00	
812200103	 0000431933515,00	
812200104	 0000000000000,00	
812200600	 0000917063244,00	
812200700	 0000232030696,00	
812200800	 0000021122567,00	
812200900	 0000000000000,00	
812201000	 0003045523960,00	
812201100	 0000000000000,00	
812201200	 0000000000000,00	
812300000	 0006352191365,00	
812300100	 0000000000000,00	
812300200	 0002906532301,00	
812300300	 0000000000000,00	
812300400	 0003445509387,00	
812300500	 0000000000000,00	
812300600	 0000000149677,00	
812400000	 0001080586367,00	
812400100	 0000848357494,00	
812400200	 0000081069883,00	
812400300	 0000151158990,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0004275108273,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0002775476489,00	
813200100	 0001610059592,00	
813200101	 0001610059592,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000084490250,00	
813200800	 0000000000000,00	
813200900	 0000743447177,00	
813201000	 0000100954200,00	
813201100	 0000000000000,00	
813201200	 0000236525270,00	
813300000	 0000309972214,00	
813300100	 0000000000000,00	
813300200	 0000123192617,00	
813300300	 0000000000000,00	
813300400	 0000186779597,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0001189659570,00	
813400100	 0000796169161,00	
813400200	 0000164358106,00	
813400300	 0000229132303,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0001545801895,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0001177990972,00	
814200100	 0000867959132,00	
814200101	 0000867959132,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000163920305,00	
814200700	 0000002746124,00	
814200800	 0000000000000,00	
814200900	 0000013299160,00	
814201000	 0000019721848,00	
814201100	 0000000000000,00	
814201200	 0000110344403,00	
814300000	 0000134552030,00	
814300100	 0000000000000,00	
814300200	 0000134552030,00	
814300300	 0000000000000,00	
814300400	 0000000000000,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0000233258893,00	
814400100	 0000162198805,00	
814400200	 0000032371494,00	
814400300	 0000038688594,00	
814400400	 0000000000000,00	
814400500	 0000000000000,00	
821000000	 8314009561045,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 5981859375601,00	
821200100	 4859884609394,00	
821200101	 4859884609394,00	
821200102	 0000000000000,00	
821200103	 0000000000000,00	
821200104	 0000000000000,00	
821200600	 0426155755164,00	
821200700	 0045701980949,00	
821200800	 0000000000000,00	
821200900	 0135832899032,00	
821201000	 0500615343818,00	
821201100	 0007883973536,00	
821201200	 0005784813708,00	
821300000	 2113963423705,00	
821300100	 0000272555692,00	
821300200	 0794960918356,00	
821300300	 0000000000000,00	
821300400	 1312421005111,00	
821300500	 0000000000000,00	
821300600	 0006308944546,00	
821400000	 0218186761739,00	
821400100	 0142109396530,00	
821400200	 0011662947597,00	
821400300	 0064414417612,00	
821400400	 0000000000000,00	
821400500	 0000000000000,00	
831000000	 1618688489861,00	
831100000	 0028793119421,00	
831100100	 0000000000000,00	
831100200	 0028793119421,00	
831200000	 0116386492572,00	
831300000	 0000000000000,00	
831500000	 0471328682241,00	
831500100	 0461171751838,00	
831500200	 0010156930403,00	
831600000	 0844486181525,00	
831600100	 0468033689809,00	
831600200	 0022727880635,00	
831600300	 0075440067290,00	
831600400	 0278284543791,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0152381006335,00	
831800100	 0000000000000,00	
831800200	 0152381006335,00	
831900000	 0005313007767,00	
832000000	 3116044168171,00	
832100000	 0039510922294,00	
832100100	 0039253481992,00	
832100200	 0000257440302,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000268924300,00	
832500100	 0000268924300,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 3076264321577,00	
832700100	 1236116637541,00	
832700101	 0000000000000,00	
832700102	 1236116637541,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 1840147684036,00	
832700201	 0000000000000,00	
832700202	 1840147684036,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 6628773212976,00	
833050000	 0000000000000,00	
833050100	 0000000000000,00	
833050200	 0000000000000,00	
833100000	 2164979806357,00	
833200000	 1674255189670,00	
833300000	 2789538216949,00	
833300100	 2789538216949,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0010295207813,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0010295207813,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 0000000000000,00	
841000100	 0000000000000,00	
841000200	 0000000000000,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0000000000000,00	
841000600	 0000000000000,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0000862955556,00	
844200000	 0000015987936,00	
844300000	 0000000000000,00	
844400000	 0000000000000,00	
844400100	 0000000000000,00	
844400200	 0000000000000,00	
844500000	 0404218203800,00	
844500100	 0337383683800,00	
844500200	 0000000000000,00	
844500300	 0066834520000,00	
844600000	 0000000000000,00	
845250000	 0057294666443,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000218376160,00	
845250400	 0000000000000,00	
845250500	 0048558590456,00	
845250501	 0033897971719,00	
845250502	 0000192080134,00	
845250503	 0000659359705,00	
845250504	 0000000000000,00	
845250505	 0000000000000,00	
845250509	 0013809178898,00	
845250600	 0008517699827,00	
845250601	 0005591809994,00	
845250602	 0002925889833,00	
845250603	 0000000000000,00	
845250609	 0000000000000,00	
845500000	 0028277320584,00	
845500100	 0000000000000,00	
845500200	 0000000000000,00	
845500300	 0006436452049,00	
845500400	 0000000000000,00	
845500500	 0021840868535,00	
845500501	 0000486461528,00	
845500502	 0006938467060,00	
845500503	 0000107035295,00	
845500504	 0000000000000,00	
845500509	 0014308904652,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0000476372013,00	
847100000	 0000681780880,00	
847100100	 0000000000000,00	
847100200	 0000500981933,00	
847100300	 0000000000000,00	
847100400	 0000001836253,00	
847100500	 0000004591194,00	
847100600	 0000018501188,00	
847100700	 0000155870312,00	
847200000	 0000205408867,00	
847200100	 0000000000000,00	
847200200	 0000205203079,00	
847200300	 0000000000000,00	
847200400	 0000000067450,00	
847200500	 0000000000000,00	
847200600	 0000000000000,00	
847200700	 0000000138338,00	
851000000	 4967905353744,00	
851100000	 0000000000000,00	
851200000	 4967905353744,00	
852000000	 0282058223142,00	
852100000	 0000000000000,00	
852200000	 0282058223142,00	
853000000	 0086041527492,00	
853100000	 0000000000000,00	
853200000	 0086041527492,00	
854000000	 2347183226283,00	
854200000	 0578134990106,00	
854300000	 1562092585956,00	
854400000	 0206955650221,00	
855000000	 0030456086006,00	
855200000	 0015142063712,00	
855300000	 0010664196333,00	
855400000	 0004649825961,00	
856050000	 1101588309888,00	
856050100	 0028297376921,00	
856050200	 0113162142430,00	
856050300	 0000000000000,00	
856050400	 0433132271623,00	
856050500	 0000000000000,00	
856050600	 0394745497969,00	
856050800	 0131582675745,00	
856050900	 0000668345200,00	
856150000	 0018898963946,00	
856150100	 0000315472500,00	
856150200	 0002968977983,00	
856150300	 0000000000000,00	
856150400	 0013881725577,00	
856150500	 0000000000000,00	
856150600	 0001625731458,00	
856150800	 0000107056428,00	
856150900	 0000000000000,00	
856250000	 0002813461007,00	
856250100	 0000000000000,00	
856250200	 0000000000000,00	
856250300	 0000000000000,00	
856250400	 0002782371221,00	
856250500	 0000000000000,00	
856250600	 0000031089786,00	
856250800	 0000000000000,00	
856250900	 0000000000000,00	
856350000	 0140977683293,00	
856350100	 0000180270000,00	
856350200	 0000255372159,00	
