016	BANCO DE CRÉDITO E INVERSIONES
811000000	 1548293944173,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1082366567820,00	
811200100	 0996808751136,00	
811200101	 0985742764481,00	
811200102	 0009733865313,00	
811200103	 0001332121342,00	
811200104	 0000000000000,00	
811200600	 0001931469151,00	
811200700	 0008582263928,00	
811200800	 0005201576737,00	
811200900	 0003191633874,00	
811201000	 0045317194036,00	
811201100	 0017539950724,00	
811201200	 0003793728234,00	
811300000	 0249493754402,00	
811300100	 0000149496989,00	
811300200	 0014139144028,00	
811300300	 0000000000000,00	
811300400	 0229209317827,00	
811300500	 0000000000000,00	
811300600	 0005995795558,00	
811400000	 0216433621951,00	
811400100	 0130855516776,00	
811400200	 0009719818665,00	
811400300	 0075627898113,00	
811400400	 0000000000000,00	
811400500	 0000230388397,00	
812000000	 0575958574018,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0376708226006,00	
812200100	 0325234415155,00	
812200101	 0325099429079,00	
812200102	 0000000000000,00	
812200103	 0000134986076,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0003544029881,00	
812200800	 0004057011921,00	
812200900	 0000000000000,00	
812201000	 0024515478380,00	
812201100	 0016145094892,00	
812201200	 0003212195777,00	
812300000	 0157787913499,00	
812300100	 0000130813521,00	
812300200	 0000147152725,00	
812300300	 0000000000000,00	
812300400	 0156571658799,00	
812300500	 0000000000000,00	
812300600	 0000938288454,00	
812400000	 0041462434513,00	
812400100	 0028909684199,00	
812400200	 0001658539257,00	
812400300	 0010844494699,00	
812400400	 0000000000000,00	
812400500	 0000049716358,00	
813000000	 0176539224500,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0077492527690,00	
813200100	 0063500482109,00	
813200101	 0053645822144,00	
813200102	 0005728925889,00	
813200103	 0004125734076,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0001410142149,00	
813200900	 0002895344473,00	
813201000	 0003532268980,00	
813201100	 0005559298859,00	
813201200	 0000594991120,00	
813300000	 0004955659768,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0004955659768,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0094091037042,00	
813400100	 0040827901284,00	
813400200	 0004114943686,00	
813400300	 0049148192072,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0047900515445,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0017248584602,00	
814200100	 0014965825168,00	
814200101	 0012118531587,00	
814200102	 0000000000000,00	
814200103	 0002847293581,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0000784536362,00	
814201000	 0000246597155,00	
814201100	 0001210336984,00	
814201200	 0000041288933,00	
814300000	 0002956561006,00	
