012	BANCO DEL ESTADO DE CHILE
811000000	 2454270505592,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0919864209461,00	
811200100	 0725649099649,00	
811200101	 0666676752542,00	
811200102	 0000000000000,00	
811200103	 0058972347107,00	
811200104	 0000000000000,00	
811200600	 0005670551177,00	
811200700	 0006011257314,00	
811200800	 0000342054493,00	
811200900	 0000634496993,00	
811201000	 0061812011312,00	
811201100	 0118194863503,00	
811201200	 0001549875020,00	
811300000	 1248881740365,00	
811300100	 0038910286973,00	
811300200	 0071605086940,00	
811300300	 0000000000000,00	
811300400	 1111897581392,00	
811300500	 0000000000000,00	
811300600	 0026468785060,00	
811400000	 0285524555766,00	
811400100	 0256210607388,00	
811400200	 0011791811861,00	
811400300	 0017522136517,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0902558678607,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0376175258987,00	
812200100	 0239310995602,00	
812200101	 0216227998833,00	
812200102	 0000000000000,00	
812200103	 0023082996769,00	
812200104	 0000000000000,00	
812200600	 0004806768078,00	
812200700	 0002095448255,00	
812200800	 0000222801575,00	
812200900	 0000241108804,00	
812201000	 0027947326343,00	
812201100	 0099365761705,00	
812201200	 0002185048625,00	
812300000	 0487144687168,00	
812300100	 0015067935020,00	
812300200	 0029834854623,00	
812300300	 0000000000000,00	
812300400	 0433438664629,00	
812300500	 0000000000000,00	
812300600	 0008803232896,00	
812400000	 0039238732452,00	
812400100	 0033415300906,00	
812400200	 0001152374465,00	
812400300	 0004671057081,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0133370484349,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0057129816130,00	
813200100	 0036753422613,00	
813200101	 0036753422613,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
