051	BANCO FALABELLA
811000000	 0212200555430,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0005900259500,00	
811200100	 0000570040584,00	
811200101	 0000000000000,00	
811200102	 0000000000000,00	
811200103	 0000570040584,00	
811200104	 0000000000000,00	
811200600	 0000000000000,00	
811200700	 0000000000000,00	
811200800	 0000000000000,00	
811200900	 0000000000000,00	
811201000	 0000000000000,00	
811201100	 0005330218916,00	
811201200	 0000000000000,00	
811300000	 0028961251781,00	
811300100	 0003563665467,00	
811300200	 0005314931757,00	
811300300	 0000000000000,00	
811300400	 0018770242315,00	
811300500	 0000000000000,00	
811300600	 0001312412242,00	
811400000	 0177339044149,00	
811400100	 0051477454868,00	
811400200	 0008554734497,00	
811400300	 0117306854784,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0058410246366,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0002231886566,00	
812200100	 0000030735212,00	
812200101	 0000000000000,00	
812200102	 0000000000000,00	
812200103	 0000030735212,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0000000000000,00	
812201100	 0002201151354,00	
812201200	 0000000000000,00	
812300000	 0000613391550,00	
812300100	 0000151013830,00	
812300200	 0000075862298,00	
812300300	 0000000000000,00	
812300400	 0000346670988,00	
812300500	 0000000000000,00	
812300600	 0000039844434,00	
812400000	 0055564968250,00	
812400100	 0002033170770,00	
812400200	 0002585394257,00	
812400300	 0050946403223,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0108482221389,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0001002596496,00	
813200100	 0000000000000,00	
813200101	 0000000000000,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0000000000000,00	
813200900	 0000000000000,00	
813201000	 0000000000000,00	
813201100	 0001002596496,00	
813201200	 0000000000000,00	
813300000	 0000644380774,00	
813300100	 0000000000000,00	
813300200	 0000644380774,00	
813300300	 0000000000000,00	
813300400	 0000000000000,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0106835244119,00	
813400100	 0020503045829,00	
813400200	 0001989162425,00	
813400300	 0084343035865,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0034220578574,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0000216367187,00	
814200100	 0000001317013,00	
814200101	 0000001317013,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
