049	BANCO SECURITY
8110000	 0000000238501,00	
8111000	 0000000000000,00	
8113000	 0000000210583,00	
8114000	 0000000009444,00	
8115000	 0000000018474,00	
8130000	 0000000015944,00	
8131000	 0000000000000,00	
8133000	 0000000007486,00	
8134000	 0000000000121,00	
8135000	 0000000008337,00	
8140000	 0000000001495,00	
8141000	 0000000000000,00	
8143000	 0000000000310,00	
8144000	 0000000000111,00	
8145000	 0000000001074,00	
8310000	 0000001208355,00	
8311000	 0000000021181,00	
8312000	 0000000000000,00	
8314000	 0000000016748,00	
8315000	 0000000244338,00	
8315100	 0000000219902,00	
8315200	 0000000024436,00	
8317000	 0000000926088,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003172317,00	
8511000	 0000000003198,00	
8513000	 0000003169119,00	
8520000	 0000000632649,00	
8521000	 0000000000000,00	
8523000	 0000000632649,00	
8530000	 0000000167827,00	
8531000	 0000000000000,00	
8533000	 0000000167827,00	
8540000	 0000001395949,00	
8543000	 0000000277278,00	
8544000	 0000000613112,00	
8545000	 0000000505559,00	
8560000	 0000000049887,00	
8563000	 0000000021969,00	
8564000	 0000000009444,00	
8565000	 0000000018474,00	
8610000	 0000000435074,00	
8620000	 0000000015339,00	
8630000	 0000000016019,00	
8640000	 0000000741745,00	
8660000	 0000000000178,00	
8700000	 0000000000082,00	
8710000	 0000000000125,00	
8711000	 0000000000000,00	
8712000	 0000000000024,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000021,00	
8716000	 0000000000000,00	
8717000	 0000000000080,00	
8720000	 0000000000043,00	
8721000	 0000000000000,00	
8722000	 0000000000041,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000002,00	
