001	BANCO DE CHILE
8110000	 0000000805598,00	
8111000	 0000000000000,00	
8113000	 0000000375354,00	
8114000	 0000000165652,00	
8115000	 0000000264592,00	
8130000	 0000000131364,00	
8131000	 0000000000000,00	
8133000	 0000000023294,00	
8134000	 0000000003364,00	
8135000	 0000000104706,00	
8140000	 0000000020494,00	
8141000	 0000000000000,00	
8143000	 0000000004688,00	
8144000	 0000000002137,00	
8145000	 0000000013669,00	
8310000	 0000010919742,00	
8311000	 0000000277322,00	
8312000	 0000000098703,00	
8314000	 0000000395814,00	
8315000	 0000002258613,00	
8315100	 0000001866407,00	
8315200	 0000000392206,00	
8317000	 0000007712829,00	
8318000	 0000000176461,00	
8318100	 0000000000000,00	
8318900	 0000000176461,00	
8319000	 0000000000000,00	
8510000	 0000012426615,00	
8511000	 0000000673970,00	
8513000	 0000011752645,00	
8520000	 0000000080093,00	
8521000	 0000000000000,00	
8523000	 0000000080093,00	
8530000	 0000000129759,00	
8531000	 0000000000000,00	
8533000	 0000000129759,00	
8540000	 0000016165266,00	
8543000	 0000003675032,00	
8544000	 0000008261891,00	
8545000	 0000004228343,00	
8560000	 0000000673676,00	
8563000	 0000000243432,00	
8564000	 0000000165652,00	
8565000	 0000000264592,00	
8610000	 0000004417097,00	
8620000	 0000000007733,00	
8630000	 0000000002344,00	
8640000	 0000006480933,00	
8660000	 0000000011635,00	
8700000	 0000000001684,00	
8710000	 0000000001725,00	
8711000	 0000000000063,00	
8712000	 0000000000428,00	
8713000	 0000000000137,00	
8714000	 0000000000009,00	
8715000	 0000000000030,00	
8716000	 0000000000254,00	
8717000	 0000000000804,00	
8720000	 0000000000041,00	
8721000	 0000000000000,00	
8722000	 0000000000018,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000007,00	
8727000	 0000000000016,00	
