039	ITAÚ CORPBANCA
8110000	 0000001319022,00	
8111000	 0000000000000,00	
8113000	 0000000960598,00	
8114000	 0000000213317,00	
8115000	 0000000145107,00	
8130000	 0000000102049,00	
8131000	 0000000000000,00	
8133000	 0000000033828,00	
8134000	 0000000002601,00	
8135000	 0000000065620,00	
8140000	 0000000022649,00	
8141000	 0000000000000,00	
8143000	 0000000008268,00	
8144000	 0000000000980,00	
8145000	 0000000013401,00	
8310000	 0000005684508,00	
8311000	 0000000437179,00	
8312000	 0000000001812,00	
8314000	 0000000094644,00	
8315000	 0000001346970,00	
8315100	 0000000917295,00	
8315200	 0000000429675,00	
8317000	 0000002452297,00	
8318000	 0000001351606,00	
8318100	 0000001017581,00	
8318900	 0000000334025,00	
8319000	 0000000000000,00	
8510000	 0000011807131,00	
8511000	 0000000160232,00	
8513000	 0000011646899,00	
8520000	 0000000719297,00	
8521000	 0000000000000,00	
8523000	 0000000719297,00	
8530000	 0000000460671,00	
8531000	 0000000000000,00	
8533000	 0000000460671,00	
8540000	 0000008669823,00	
8543000	 0000001816166,00	
8544000	 0000004290771,00	
8545000	 0000002562886,00	
8560000	 0000000564594,00	
8563000	 0000000206170,00	
8564000	 0000000213317,00	
8565000	 0000000145107,00	
8610000	 0000002468244,00	
8620000	 0000000077755,00	
8630000	 0000000021394,00	
8640000	 0000003110584,00	
8660000	 0000000006531,00	
8700000	 0000000008976,00	
8710000	 0000000009888,00	
8711000	 0000000000141,00	
8712000	 0000000004303,00	
8713000	 0000000000572,00	
8714000	 0000000000000,00	
8715000	 0000000000147,00	
8716000	 0000000000042,00	
8717000	 0000000004683,00	
8720000	 0000000000912,00	
8721000	 0000000000021,00	
8722000	 0000000000787,00	
8723000	 0000000000036,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000068,00	
