009	BANCO INTERNACIONAL
8110000	 0000000134561,00	
8111000	 0000000000000,00	
8113000	 0000000131674,00	
8114000	 0000000002448,00	
8115000	 0000000000439,00	
8130000	 0000000002182,00	
8131000	 0000000000000,00	
8133000	 0000000001977,00	
8134000	 0000000000017,00	
8135000	 0000000000188,00	
8140000	 0000000000385,00	
8141000	 0000000000000,00	
8143000	 0000000000207,00	
8144000	 0000000000064,00	
8145000	 0000000000114,00	
8310000	 0000000172457,00	
8311000	 0000000003717,00	
8312000	 0000000000000,00	
8314000	 0000000004403,00	
8315000	 0000000081680,00	
8315100	 0000000080587,00	
8315200	 0000000001093,00	
8317000	 0000000075596,00	
8318000	 0000000007061,00	
8318100	 0000000007061,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001444502,00	
8511000	 0000000000000,00	
8513000	 0000001444502,00	
8520000	 0000000124016,00	
8521000	 0000000000000,00	
8523000	 0000000124016,00	
8530000	 0000000101430,00	
8531000	 0000000000000,00	
8533000	 0000000101430,00	
8540000	 0000000040099,00	
8543000	 0000000003242,00	
8544000	 0000000028752,00	
8545000	 0000000008105,00	
8560000	 0000000003452,00	
8563000	 0000000000565,00	
8564000	 0000000002448,00	
8565000	 0000000000439,00	
8610000	 0000000150294,00	
8620000	 0000000006221,00	
8630000	 0000000000297,00	
8640000	 0000000015570,00	
8660000	 0000000000075,00	
8700000	 0000000000011,00	
8710000	 0000000000012,00	
8711000	 0000000000000,00	
8712000	 0000000000001,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000000,00	
8717000	 0000000000011,00	
8720000	 0000000000001,00	
8721000	 0000000000000,00	
8722000	 0000000000001,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
