999	SISTEMA FINANCIERO
8110000	 0000009243965,00	
8111000	 0000000000000,00	
8113000	 0000004743867,00	
8114000	 0000002677508,00	
8115000	 0000001822590,00	
8130000	 0000000939298,00	
8131000	 0000000000000,00	
8133000	 0000000220780,00	
8134000	 0000000029253,00	
8135000	 0000000689265,00	
8140000	 0000000204916,00	
8141000	 0000000000000,00	
8143000	 0000000046383,00	
8144000	 0000000022835,00	
8145000	 0000000135698,00	
8310000	 0000056841675,00	
8311000	 0000001929823,00	
8312000	 0000000273795,00	
8314000	 0000001199087,00	
8315000	 0000010254170,00	
8315100	 0000007718847,00	
8315200	 0000002535323,00	
8317000	 0000039487442,00	
8318000	 0000003691625,00	
8318100	 0000001744858,00	
8318900	 0000001946767,00	
8319000	 0000000005733,00	
8510000	 0000080579771,00	
8511000	 0000002052290,00	
8513000	 0000078527481,00	
8520000	 0000004307805,00	
8521000	 0000000000000,00	
8523000	 0000004307805,00	
8530000	 0000001930252,00	
8531000	 0000000000000,00	
8533000	 0000001930252,00	
8540000	 0000092022381,00	
8543000	 0000018085140,00	
8544000	 0000049248983,00	
8545000	 0000024688258,00	
8560000	 0000006301338,00	
8563000	 0000001801240,00	
8564000	 0000002677508,00	
8565000	 0000001822590,00	
8610000	 0000022368608,00	
8620000	 0000000366407,00	
8630000	 0000000058441,00	
8640000	 0000033952642,00	
8660000	 0000000095577,00	
8700000	 0000000025872,00	
8710000	 0000000030006,00	
8711000	 0000000000708,00	
8712000	 0000000015562,00	
8713000	 0000000001436,00	
8714000	 0000000002331,00	
8715000	 0000000001068,00	
8716000	 0000000000752,00	
8717000	 0000000008149,00	
8720000	 0000000004134,00	
8721000	 0000000000474,00	
8722000	 0000000001705,00	
8723000	 0000000000211,00	
8724000	 0000000000404,00	
8725000	 0000000000240,00	
8726000	 0000000000052,00	
8727000	 0000000001048,00	
