014	SCOTIABANK CHILE
8110000	 0000000988209,00	
8111000	 0000000000000,00	
8113000	 0000000397673,00	
8114000	 0000000345240,00	
8115000	 0000000245296,00	
8130000	 0000000112846,00	
8131000	 0000000000000,00	
8133000	 0000000019108,00	
8134000	 0000000002325,00	
8135000	 0000000091413,00	
8140000	 0000000028024,00	
8141000	 0000000000000,00	
8143000	 0000000004355,00	
8144000	 0000000003049,00	
8145000	 0000000020620,00	
8310000	 0000006777269,00	
8311000	 0000000165577,00	
8312000	 0000000001417,00	
8314000	 0000000098214,00	
8315000	 0000001083300,00	
8315100	 0000000825187,00	
8315200	 0000000258113,00	
8317000	 0000005064269,00	
8318000	 0000000364492,00	
8318100	 0000000278028,00	
8318900	 0000000086464,00	
8319000	 0000000000000,00	
8510000	 0000009825705,00	
8511000	 0000000014446,00	
8513000	 0000009811259,00	
8520000	 0000000255110,00	
8521000	 0000000000000,00	
8523000	 0000000255110,00	
8530000	 0000000091949,00	
8531000	 0000000000000,00	
8533000	 0000000091949,00	
8540000	 0000012899268,00	
8543000	 0000001505885,00	
8544000	 0000008202891,00	
8545000	 0000003190492,00	
8560000	 0000000760462,00	
8563000	 0000000169926,00	
8564000	 0000000345240,00	
8565000	 0000000245296,00	
8610000	 0000002189713,00	
8620000	 0000000007663,00	
8630000	 0000000001782,00	
8640000	 0000004549919,00	
8660000	 0000000028192,00	
8700000	 0000000002830,00	
8710000	 0000000003087,00	
8711000	 0000000000023,00	
8712000	 0000000001382,00	
8713000	 0000000000071,00	
8714000	 0000000000363,00	
8715000	 0000000000156,00	
8716000	 0000000000019,00	
8717000	 0000000001073,00	
8720000	 0000000000257,00	
8721000	 0000000000000,00	
8722000	 0000000000090,00	
8723000	 0000000000001,00	
8724000	 0000000000009,00	
8725000	 0000000000000,00	
8726000	 0000000000002,00	
8727000	 0000000000155,00	
