016	BANCO DE CRÉDITO E INVERSIONES
811000000	 1656416578130,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1013978114194,00	
811200100	 0902434338854,00	
811200101	 0897111303200,00	
811200102	 0004644598688,00	
811200103	 0000678436966,00	
811200104	 0000000000000,00	
811200600	 0007310326333,00	
811200700	 0010560069050,00	
811200800	 0006642308097,00	
811200900	 0005343371422,00	
811201000	 0059562832175,00	
811201100	 0012846049747,00	
811201200	 0009278818516,00	
811300000	 0327624779858,00	
811300100	 0000105893914,00	
811300200	 0010903693377,00	
811300300	 0000000000000,00	
811300400	 0312047096809,00	
811300500	 0000000000000,00	
811300600	 0004568095758,00	
811400000	 0314813684078,00	
811400100	 0186610658156,00	
811400200	 0017159073341,00	
811400300	 0110537923676,00	
811400400	 0000000000000,00	
811400500	 0000506028905,00	
812000000	 0703010910964,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0407255830307,00	
812200100	 0345180657536,00	
812200101	 0345002013664,00	
812200102	 0000000000000,00	
812200103	 0000178643872,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0003768776937,00	
812200800	 0005619562903,00	
812200900	 0000000000000,00	
812201000	 0033170877629,00	
812201100	 0011275357573,00	
812201200	 0008240597729,00	
812300000	 0231660995761,00	
812300100	 0000095969241,00	
812300200	 0000153784283,00	
812300300	 0000000000000,00	
812300400	 0230392468571,00	
812300500	 0000000000000,00	
812300600	 0001018773666,00	
812400000	 0064094084896,00	
812400100	 0043192525042,00	
812400200	 0004142957726,00	
812400300	 0016604713113,00	
812400400	 0000000000000,00	
812400500	 0000153889015,00	
813000000	 0158000166442,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0027782908377,00	
813200100	 0021394621539,00	
813200101	 0016980129759,00	
813200102	 0001566941831,00	
813200103	 0002847549949,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0000712073967,00	
813200900	 0001963471048,00	
813201000	 0000374206361,00	
813201100	 0002931702619,00	
813201200	 0000406832843,00	
813300000	 0003990118730,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0003990118730,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0126227139335,00	
813400100	 0043189031966,00	
813400200	 0003958040571,00	
813400300	 0079080066798,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0025065826547,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0008253877436,00	
814200100	 0006111070245,00	
814200101	 0004454582268,00	
814200102	 0000000000000,00	
814200103	 0001656487977,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0000579138129,00	
814201000	 0000083134914,00	
814201100	 0001368210756,00	
814201200	 0000112323392,00	
814300000	 0001526231284,00	
814300100	 0000000390873,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0001525840411,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0015285717827,00	
814400100	 0009997557448,00	
814400200	 0000399317908,00	
814400300	 0004887118114,00	
814400400	 0000000000000,00	
814400500	 0000001724357,00	
821000000	 47389975188638,00	
821100000	 0604008475682,00	
821100100	 0000000000000,00	
821100200	 0604008475682,00	
821200000	 29775618747858,00	
821200100	 25151356789698,00	
821200101	 12873009289092,00	
821200102	 5467156144733,00	
821200103	 6811191355873,00	
821200104	 0000000000000,00	
821200600	 1568768147732,00	
821200700	 0140425276000,00	
821200800	 0068670518230,00	
821200900	 1125716390987,00	
821201000	 1587085894623,00	
821201100	 0124295531517,00	
821201200	 0009300199071,00	
821300000	 13058495458488,00	
821300100	 0001152014537,00	
821300200	 2893860579071,00	
821300300	 10076212893045,00	
821300400	 0000000000000,00	
821300500	 0000000000000,00	
