014	SCOTIABANK CHILE
811000000	 1248000157137,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0594229363312,00	
811200100	 0449877479790,00	
811200101	 0449465226689,00	
811200102	 0000000000000,00	
811200103	 0000412253101,00	
811200104	 0000000000000,00	
811200600	 0016621023938,00	
811200700	 0006103132526,00	
811200800	 0000306961444,00	
811200900	 0001506203239,00	
811201000	 0023488362905,00	
811201100	 0092738506378,00	
811201200	 0003587693092,00	
811300000	 0340474152885,00	
811300100	 0009050763184,00	
811300200	 0002571136485,00	
811300300	 0000000000000,00	
811300400	 0321638796835,00	
811300500	 0003058514299,00	
811300600	 0004154942082,00	
811400000	 0313296640940,00	
811400100	 0126089051273,00	
811400200	 0006779552795,00	
811400300	 0180427626976,00	
811400400	 0000000000000,00	
811400500	 0000000409896,00	
812000000	 0744445796996,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0276696677254,00	
812200100	 0142689615899,00	
812200101	 0142655793740,00	
812200102	 0000000000000,00	
812200103	 0000033822159,00	
812200104	 0000000000000,00	
812200600	 0037419498435,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0007033377504,00	
812201100	 0089554185416,00	
812201200	 0000000000000,00	
812300000	 0293400211151,00	
812300100	 0000033490861,00	
812300200	 0000154458198,00	
812300300	 0000000000000,00	
812300400	 0291455394556,00	
812300500	 0001755831891,00	
812300600	 0000001035645,00	
812400000	 0174348908591,00	
812400100	 0048036549701,00	
812400200	 0000000000000,00	
812400300	 0126312358890,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0115549419324,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0018960636831,00	
813200100	 0009394547286,00	
813200101	 0009394027023,00	
813200102	 0000000000000,00	
813200103	 0000000520263,00	
813200104	 0000000000000,00	
813200600	 0000332465933,00	
813200700	 0000766467549,00	
813200800	 0000000000000,00	
813200900	 0000019123843,00	
813201000	 0002710584857,00	
813201100	 0005397548654,00	
813201200	 0000339898709,00	
813300000	 0002790011902,00	
813300100	 0000006648587,00	
