999	SISTEMA FINANCIERO
8110000	 0000007151048,00	
8111000	 0000000000000,00	
8113000	 0000003789821,00	
8114000	 0000002149637,00	
8115000	 0000001211590,00	
8130000	 0000000252629,00	
8131000	 0000000000000,00	
8133000	 0000000069707,00	
8134000	 0000000007234,00	
8135000	 0000000175688,00	
8140000	 0000000058419,00	
8141000	 0000000000000,00	
8143000	 0000000018761,00	
8144000	 0000000005304,00	
8145000	 0000000034354,00	
8310000	 0000042746222,00	
8311000	 0000001511674,00	
8312000	 0000000253095,00	
8314000	 0000000645268,00	
8315000	 0000008322432,00	
8315100	 0000006357035,00	
8315200	 0000001965397,00	
8317000	 0000028706006,00	
8318000	 0000003267452,00	
8318100	 0000001589586,00	
8318900	 0000001677866,00	
8319000	 0000000040295,00	
8510000	 0000065131186,00	
8511000	 0000001426453,00	
8513000	 0000063704733,00	
8520000	 0000003417268,00	
8521000	 0000000000000,00	
8523000	 0000003417268,00	
8530000	 0000001780447,00	
8531000	 0000000000000,00	
8533000	 0000001780447,00	
8540000	 0000068954630,00	
8543000	 0000015671724,00	
8544000	 0000035847350,00	
8545000	 0000017435556,00	
8560000	 0000004678519,00	
8563000	 0000001323419,00	
8564000	 0000002143559,00	
8565000	 0000001211541,00	
8610000	 0000018070352,00	
8620000	 0000000225639,00	
8630000	 0000000043843,00	
8640000	 0000024337999,00	
8660000	 0000000068389,00	
