039	ITAÚ CORPBANCA
811000000	 1498437921963,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1142870073103,00	
811200100	 1014526303539,00	
811200101	 0787626981405,00	
811200102	 0226530782265,00	
811200103	 0000368539869,00	
811200104	 0000000000000,00	
811200600	 0000555253005,00	
811200700	 0008349742074,00	
811200800	 0000277146153,00	
811200900	 0001121787926,00	
811201000	 0060953070523,00	
811201100	 0055507822450,00	
811201200	 0001578947433,00	
811300000	 0223847728004,00	
811300100	 0001309364155,00	
811300200	 0007040820262,00	
811300300	 0000000000000,00	
811300400	 0203048281497,00	
811300500	 0009358732791,00	
811300600	 0003090529299,00	
811400000	 0131720120856,00	
811400100	 0106714148827,00	
811400200	 0007502874184,00	
811400300	 0016482373084,00	
811400400	 0000022416636,00	
811400500	 0000998308125,00	
812000000	 0798354402405,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0562422069278,00	
812200100	 0495883964086,00	
812200101	 0363281385325,00	
812200102	 0095098129106,00	
812200103	 0037504449655,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000030901470,00	
812200800	 0000249883295,00	
812200900	 0000000000000,00	
812201000	 0038170774029,00	
812201100	 0028086546398,00	
812201200	 0000000000000,00	
812300000	 0165497929003,00	
812300100	 0000702516353,00	
812300200	 0003145922698,00	
812300300	 0000000000000,00	
812300400	 0116662576994,00	
812300500	 0044317007406,00	
812300600	 0000669905552,00	
812400000	 0070434404124,00	
812400100	 0054120804369,00	
812400200	 0000097143345,00	
812400300	 0012743796211,00	
812400400	 0000074522389,00	
812400500	 0003398137810,00	
813000000	 0119824192607,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0055665407167,00	
813200100	 0048267996712,00	
813200101	 0015024878649,00	
813200102	 0032100709434,00	
813200103	 0001142408629,00	
813200104	 0000000000000,00	
813200600	 0000654641639,00	
813200700	 0001251919508,00	
813200800	 0000018232350,00	
813200900	 0000002203795,00	
813201000	 0001675470192,00	
813201100	 0003794942971,00	
813201200	 0000000000000,00	
813300000	 0003103193552,00	
813300100	 0000001554467,00	
813300200	 0000111250718,00	
813300300	 0000000000000,00	
813300400	 0002702729047,00	
813300500	 0000287659320,00	
813300600	 0000000000000,00	
813400000	 0061055591888,00	
813400100	 0045429686417,00	
813400200	 0002758605025,00	
813400300	 0011644480494,00	
813400400	 0000002189985,00	
813400500	 0001220629967,00	
814000000	 0025323130253,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0008645952378,00	
814200100	 0005488101437,00	
814200101	 0003390552584,00	
814200102	 0002097548853,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000207705905,00	
814200800	 0000044223931,00	
814200900	 0000007463064,00	
814201000	 0001215519953,00	
814201100	 0001682938088,00	
814201200	 0000000000000,00	
814300000	 0002648638040,00	
814300100	 0000190294764,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0002325442930,00	
814300500	 0000132900346,00	
814300600	 0000000000000,00	
814400000	 0014028539835,00	
814400100	 0010690416106,00	
814400200	 0000858795724,00	
814400300	 0002196397046,00	
814400400	 0000022700581,00	
814400500	 0000260230378,00	
821000000	 26444234049741,00	
821100000	 0100545072098,00	
821100100	 0000000000000,00	
821100200	 0100545072098,00	
821200000	 16477805348282,00	
821200100	 13069855100972,00	
821200101	 8758297336547,00	
821200102	 3326359193875,00	
821200103	 0985198570550,00	
821200104	 0000000000000,00	
821200600	 1386259587711,00	
821200700	 0108030746246,00	
821200800	 0027241004126,00	
821200900	 0293590084907,00	
821201000	 0976934588851,00	
821201100	 0615894235469,00	
821201200	 0000000000000,00	
821300000	 6705626161395,00	
821300100	 0015420597917,00	
821300200	 0078041910293,00	
821300300	 0000000000000,00	
821300400	 6231265227748,00	
821300500	 0327736295494,00	
821300600	 0053162129943,00	
821400000	 3160257467966,00	
821400100	 2286427931963,00	
821400200	 0129300552053,00	
821400300	 0702929977875,00	
821400400	 0000699046156,00	
821400500	 0040899959919,00	
831000000	 7834217369931,00	
831100000	 0477922540150,00	
831100100	 0118756010458,00	
831100200	 0359166529692,00	
831200000	 0215735486538,00	
831300000	 0017408319989,00	
831500000	 1848523941468,00	
831500100	 1094942293295,00	
831500200	 0753581648173,00	
831600000	 4668983373579,00	
831600100	 0488105831433,00	
831600200	 0129554373786,00	
831600300	 3005495765796,00	
831600400	 1045827402564,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0605643708207,00	
831800100	 0363663421856,00	
831800200	 0241980286351,00	
831900000	 0000000000000,00	
832000000	 1355948882653,00	
832100000	 0014988702086,00	
832100100	 0010677165816,00	
832100200	 0004311536270,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 1109512974176,00	
832500100	 0016000768734,00	
832500200	 0000000000000,00	
832500300	 1093512205442,00	
832700000	 0231447206391,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0231447206391,00	
832700201	 0000000000000,00	
832700202	 0231447206391,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 7480862548298,00	
833050000	 0397336296976,00	
833050100	 0201576974899,00	
833050200	 0195759322077,00	
833100000	 6984265380243,00	
833200000	 0000000000000,00	
833300000	 0099260871079,00	
833300100	 0099260871079,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0111043347513,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
