999	SISTEMA FINANCIERO
411000000	 5853358087956,00	
411100000	 5109552666135,00	
411150000	 0027245152516,00	
411150100	 0011114627546,00	
411150101	 0011047811082,00	
411150102	 0000066816464,00	
411150103	 0000000000000,00	
411150200	 0001907495290,00	
411150201	 0001907495290,00	
411150202	 0000000000000,00	
411150203	 0000000000000,00	
411150300	 0013859374108,00	
411150301	 0013859374108,00	
411150302	 0000000000000,00	
411150400	 0000363655572,00	
411150401	 0000363655572,00	
411150402	 0000000000000,00	
411200000	 0088800703413,00	
411200100	 0055905226970,00	
411200101	 0000447133234,00	
411200102	 0055458093736,00	
411200109	 0000000000000,00	
411200200	 0015984295776,00	
411200201	 0013903903630,00	
411200202	 0001252095765,00	
411200209	 0000828296381,00	
411200300	 0016911180667,00	
411200301	 0000000000000,00	
411200302	 0002380910445,00	
411200303	 0000192373001,00	
411200304	 0000287988270,00	
411200309	 0014049908951,00	
411250000	 0068874169653,00	
411250100	 0007830221061,00	
411250101	 0007319089111,00	
411250102	 0000511131950,00	
411250103	 0000000000000,00	
411250104	 0000000000000,00	
411250105	 0000000000000,00	
411250106	 0000000000000,00	
411250107	 0000000000000,00	
411250190	 0000000000000,00	
411250200	 0006785784100,00	
411250201	 0001774080851,00	
411250202	 0000908785014,00	
411250203	 0000000000000,00	
411250204	 0000004168911,00	
411250205	 0000002310397,00	
411250206	 0001771867330,00	
411250207	 0000000000000,00	
411250208	 0000000000000,00	
411250290	 0002324571597,00	
411250300	 0054258164492,00	
411250301	 0000000000000,00	
411250302	 0051120179651,00	
411250309	 0003137984841,00	
411250400	 0000000000000,00	
411250401	 0000000000000,00	
411250402	 0000000000000,00	
411250409	 0000000000000,00	
411280000	 2386575805794,00	
411280100	 1916928730976,00	
411280101	 1726353776165,00	
411280102	 0120056395081,00	
411280103	 0005862621230,00	
411280104	 0001864393354,00	
411280105	 0004133615169,00	
411280106	 0058657929977,00	
411280200	 0097610657434,00	
411280201	 0012679907792,00	
411280202	 0038412994774,00	
411280203	 0000879210272,00	
411280204	 0033860248959,00	
411280205	 0000138004488,00	
411280209	 0011640291149,00	
411280300	 0052585900371,00	
411280400	 0012593447917,00	
411280500	 0082508221840,00	
411280501	 0058701304648,00	
411280502	 0023806917192,00	
411280600	 0181143418167,00	
411280601	 0066981217953,00	
411280602	 0114162200214,00	
411280700	 0041587749614,00	
411280701	 0038886501780,00	
411280702	 0000282624325,00	
411280709	 0002418623509,00	
411280900	 0001617679475,00	
411280901	 0000000000000,00	
411280902	 0000184020672,00	
411280990	 0001433658803,00	
411350000	 0860483125421,00	
411350100	 0009223917183,00	
411350200	 0052308179645,00	
411350300	 0001193229712,00	
411350400	 0780839281167,00	
411350401	 0382981724927,00	
411350402	 0397857556240,00	
411350500	 0012327182526,00	
411350900	 0004591335188,00	
411350901	 0003538061642,00	
411350902	 0000121808065,00	
411350903	 0000000000000,00	
411350990	 0000931465481,00	
411380000	 1510642969122,00	
411380100	 0724029263817,00	
411380200	 0105690881550,00	
411380300	 0672318622634,00	
411380400	 0000168846132,00	
411380900	 0008435354989,00	
411380901	 0000580724870,00	
411380990	 0007854630119,00	
411450000	 0166930740216,00	
411450100	 0118926410160,00	
411450101	 0000003237855,00	
411450102	 0047022144532,00	
411450109	 0071901027773,00	
411450200	 0003420461892,00	
411450201	 0000000000000,00	
411450202	 0003420461892,00	
411450209	 0000000000000,00	
411450300	 0000000753721,00	
411450400	 0004381975123,00	
411450900	 0040201139320,00	
411700000	 0648257079946,00	
411720000	 0645588252881,00	
411720100	 0538150872752,00	
411720101	 0440541237502,00	
411720102	 0096123035235,00	
411720109	 0001486600015,00	
411720200	 0057297988946,00	
411720201	 0046346571938,00	
411720202	 0007350267517,00	
411720209	 0003601149491,00	
411720300	 0050139391183,00	
411720301	 0010242241211,00	
411720302	 0025282208937,00	
411720303	 0002673855084,00	
411720304	 0002164603002,00	
411720309	 0009776482949,00	
411740000	 0002668827065,00	
411740100	 0001443223330,00	
411740101	 0000000000000,00	
411740102	 0001443223330,00	
411740103	 0000000000000,00	
411740104	 0000000000000,00	
411740200	 0001225603735,00	
411800000	 0095548341875,00	
411800100	 0457035859417,00	
411800200	-0336480619223,00	
411800300	-0025006898319,00	
412000000	-2696364832687,00	
412100000	-2092480867769,00	
412150000	-0102985956672,00	
412150100	-0061436143244,00	
412150101	-0000043317832,00	
412150102	 0000000000000,00	
412150103	-0061083378367,00	
412150104	-0000309447045,00	
412150200	-0028552634563,00	
412150201	 0000000000000,00	
412150202	-0028552634563,00	
412150300	 0000000000000,00	
412150500	-0012997178865,00	
412180000	-1297477627339,00	
412180100	-1224243419979,00	
412180200	-0058906959941,00	
412180201	-0048597807594,00	
412180202	-0010309152347,00	
412180300	-0014327247419,00	
412180301	 0000000000000,00	
412180302	 0000000000000,00	
412180390	-0014327247419,00	
412250000	-0051707671248,00	
412250100	-0018472068547,00	
412250101	-0017854805116,00	
412250102	-0000617263431,00	
412250103	 0000000000000,00	
412250200	-0001549839838,00	
412250201	-0000965708113,00	
412250202	 0000000000000,00	
412250203	-0000584131725,00	
