001	BANCO DE CHILE
811000000	 0943916637147,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0509567758752,00	
811200100	 0429882959303,00	
811200101	 0323533877731,00	
811200102	 0000000000000,00	
811200103	 0106349081572,00	
811200104	 0000000000000,00	
811200600	 0013406115502,00	
811200700	 0003962450313,00	
811200800	 0003802490006,00	
811200900	 0000351475793,00	
811201000	 0043855351809,00	
811201100	 0002498527497,00	
811201200	 0011808388529,00	
811300000	 0247412658341,00	
811300100	 0000241149201,00	
811300200	 0000641273815,00	
811300300	 0000000000000,00	
811300400	 0245124331710,00	
811300500	 0000000000000,00	
811300600	 0001405903615,00	
811400000	 0186936220054,00	
811400100	 0162913940106,00	
811400200	 0003067786926,00	
811400300	 0020168825876,00	
811400400	 0000000000000,00	
811400500	 0000785667146,00	
812000000	 0314336165848,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0191071353816,00	
812200100	 0160711826948,00	
812200101	 0132078495456,00	
812200102	 0000000000000,00	
812200103	 0028633331492,00	
812200104	 0000000000000,00	
812200600	 0008027571742,00	
812200700	 0000000000000,00	
812200800	 0003004987652,00	
812200900	 0000779874568,00	
812201000	 0006446637702,00	
812201100	 0001203551117,00	
812201200	 0010896904087,00	
812300000	 0072001494782,00	
812300100	 0000098028864,00	
812300200	 0000042284981,00	
812300300	 0000000000000,00	
812300400	 0071425630358,00	
812300500	 0000000000000,00	
812300600	 0000435550579,00	
812400000	 0051263317250,00	
812400100	 0042957051954,00	
812400200	 0000000000000,00	
812400300	 0008306265296,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0078219962241,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0021265023209,00	
813200100	 0016558576523,00	
813200101	 0015747161509,00	
813200102	 0000000000000,00	
813200103	 0000811415014,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000227099289,00	
813200800	 0000282418329,00	
813200900	 0000000000000,00	
813201000	 0002384385058,00	
813201100	 0000162879129,00	
813201200	 0001649664881,00	
813300000	 0004993886243,00	
813300100	 0000009007114,00	
813300200	 0000000455333,00	
813300300	 0000000000000,00	
813300400	 0004870572090,00	
813300500	 0000000000000,00	
813300600	 0000113851706,00	
813400000	 0051961052789,00	
813400100	 0041415398544,00	
813400200	 0000231646348,00	
813400300	 0008906195039,00	
813400400	 0000000000000,00	
813400500	 0001407812858,00	
814000000	 0023898776048,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0006918043539,00	
814200100	 0006089572869,00	
814200101	 0005824920956,00	
814200102	 0000000000000,00	
814200103	 0000264651913,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000034397508,00	
814200800	 0000002001164,00	
814200900	 0000000000000,00	
814201000	 0000566265561,00	
814201100	 0000007816198,00	
814201200	 0000217990239,00	
814300000	 0004444171396,00	
814300100	 0000129480559,00	
814300200	 0000006690696,00	
814300300	 0000000000000,00	
814300400	 0004306915308,00	
814300500	 0000000000000,00	
814300600	 0000001084833,00	
814400000	 0012536561113,00	
814400100	 0011154736742,00	
814400200	 0000050556379,00	
814400300	 0001098243868,00	
814400400	 0000000000000,00	
814400500	 0000233024124,00	
821000000	 36384409617281,00	
821100000	 0329643813808,00	
821100100	 0050000000000,00	
821100200	 0279643813808,00	
821200000	 20454883459217,00	
821200100	 15999029561919,00	
821200101	 13058421308483,00	
821200102	 0038943288757,00	
821200103	 2901664964679,00	
821200104	 0000000000000,00	
821200600	 1416636424201,00	
821200700	 0157305534530,00	
821200800	 0069521201538,00	
821200900	 0542496218401,00	
821201000	 2195701299152,00	
821201100	 0058558897175,00	
821201200	 0015634322301,00	
821300000	 10729207993090,00	
821300100	 0005039019857,00	
821300200	 0027358242241,00	
821300300	 0000000000000,00	
821300400	 10541172283214,00	
821300500	 0000000000000,00	
821300600	 0155638447778,00	
821400000	 4870674351166,00	
821400100	 3325211627484,00	
821400200	 0204054623681,00	
821400300	 1340121397109,00	
821400400	 0000498439828,00	
821400500	 0000788263064,00	
831000000	 12291283206948,00	
831100000	 0442916147787,00	
831100100	 0000000000000,00	
831100200	 0442916147787,00	
831200000	 0634982789821,00	
831300000	 0000000000000,00	
831500000	 2318509418720,00	
831500100	 1970472595439,00	
831500200	 0348036823281,00	
831600000	 8819420613988,00	
831600100	 1382241804161,00	
831600200	 0265403255970,00	
831600300	 1421046376781,00	
831600400	 5750729177076,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0075454236632,00	
831800100	 0000000000000,00	
831800200	 0075454236632,00	
831900000	 0000000000000,00	
832000000	 0829714361371,00	
832100000	 0155643964591,00	
832100100	 0019050212535,00	
832100200	 0136593752056,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 0674070396780,00	
832700100	 0297846454667,00	
832700101	 0007897311402,00	
832700102	 0199942249867,00	
832700103	 0090006893398,00	
832700104	 0000000000000,00	
832700200	 0376223942113,00	
832700201	 0000000000000,00	
832700202	 0376223942113,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 21554894450913,00	
833050000	 4960572641115,00	
833050100	 0039396711594,00	
833050200	 4921175929521,00	
833100000	 2583066202640,00	
833200000	 14011255607158,00	
833300000	 0000000000000,00	
833300100	 0000000000000,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000020374802,00	
833360000	 0000053821294,00	
833370000	 0000000000000,00	
833380000	 0000129847256,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0022387387791,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0022387387791,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 6591244388844,00	
841000100	 0000000000000,00	
841000200	 0011833385000,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0016911900000,00	
841000600	 6562499103844,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0003347938148,00	
844200000	 0000404568221,00	
844300000	 0006474194229,00	
844400000	 4374830460000,00	
844400100	 4374830460000,00	
844400200	 0000000000000,00	
844500000	 2062733780000,00	
844500100	 1245745280000,00	
844500200	 0000000000000,00	
844500300	 0816988500000,00	
844600000	 0003231839731,00	
845250000	 0522325587775,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000644807056,00	
845250400	 0000000000000,00	
845250500	 0521680780719,00	
845250501	 0366682627252,00	
845250502	 0000000000000,00	
845250503	 0007399044993,00	
845250504	 0024668819004,00	
845250505	 0075005079754,00	
845250509	 0047925209716,00	
845250600	 0000000000000,00	
845250601	 0000000000000,00	
845250602	 0000000000000,00	
845250603	 0000000000000,00	
845250609	 0000000000000,00	
845500000	 0042963845156,00	
845500100	 0000000000000,00	
845500200	 0000000000000,00	
845500300	 0011237744433,00	
845500400	 0000000000000,00	
845500500	 0031726100723,00	
845500501	 0003514114377,00	
845500502	 0000000000000,00	
845500503	 0000300693681,00	
845500504	 0000989184850,00	
845500509	 0026922107815,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0005522276865,00	
847100000	 0007550138253,00	
847100100	 0000018013306,00	
847100200	 0005110867577,00	
847100300	 0000549570334,00	
847100400	 0000221716467,00	
847100500	 0000123358924,00	
847100600	 0000068695108,00	
847100700	 0001457916537,00	
847200000	 0002027861388,00	
847200100	 0000000000000,00	
847200200	 0001932793560,00	
847200300	 0000002407197,00	
847200400	 0000000000000,00	
847200500	 0000000863632,00	
847200600	 0000000249833,00	
847200700	 0000091547166,00	
851000000	 14835078688320,00	
851100000	 0329643813808,00	
851200000	 14505434874512,00	
852000000	 0251447017849,00	
852100000	 0000000000000,00	
852200000	 0251447017849,00	
853000000	 0164623363317,00	
853100000	 0000000000000,00	
853200000	 0164623363317,00	
854000000	 19501883868716,00	
854200000	 4672336486669,00	
854300000	 10469415200771,00	
854400000	 4360132181276,00	
855000000	 0696862212801,00	
855200000	 0262513334406,00	
855300000	 0247412658341,00	
855400000	 0186936220054,00	
856050000	 4603591922611,00	
856050100	 0435473257185,00	
856050200	 0634040025849,00	
856050300	 0000000000000,00	
856050400	 2238210348570,00	
856050500	 0000000000000,00	
856050600	 1220414054375,00	
856050800	 0075454236632,00	
856050900	 0000000000000,00	
856150000	 0039677631223,00	
856150100	 0006970393263,00	
856150200	 0000000000000,00	
856150300	 0000000000000,00	
856150400	 0028580581405,00	
856150500	 0000000000000,00	
856150600	 0004126656555,00	
856150800	 0000000000000,00	
856150900	 0000000000000,00	
856250000	 0003987520308,00	
856250100	 0000000000000,00	
856250200	 0000000000000,00	
856250300	 0000000000000,00	
856250400	 0003373116561,00	
856250500	 0000000000000,00	
856250600	 0000614403747,00	
856250800	 0000000000000,00	
856250900	 0000000000000,00	
856350000	 0470745713350,00	
856350100	 0000472497339,00	
856350200	 0000942763972,00	
856350300	 0000000000000,00	
