039	ITAÚ CORPBANCA
8110000	 0000001535309,00	
8111000	 0000000000000,00	
8113000	 0000001121221,00	
8114000	 0000000241822,00	
8115000	 0000000172266,00	
8130000	 0000000171647,00	
8131000	 0000000000000,00	
8133000	 0000000057364,00	
8134000	 0000000005894,00	
8135000	 0000000108389,00	
8140000	 0000000031663,00	
8141000	 0000000000000,00	
8143000	 0000000012490,00	
8144000	 0000000001497,00	
8145000	 0000000017676,00	
8310000	 0000005486526,00	
8311000	 0000000538707,00	
8312000	 0000000001099,00	
8314000	 0000000065750,00	
8315000	 0000001414631,00	
8315100	 0000000959957,00	
8315200	 0000000454674,00	
8317000	 0000002688796,00	
8318000	 0000000777543,00	
8318100	 0000000539992,00	
8318900	 0000000237551,00	
8319000	 0000000000000,00	
8510000	 0000012145943,00	
8511000	 0000000037461,00	
8513000	 0000012108482,00	
8520000	 0000001016307,00	
8521000	 0000000000000,00	
8523000	 0000001016307,00	
8530000	 0000000536095,00	
8531000	 0000000000000,00	
8533000	 0000000536095,00	
8540000	 0000009202734,00	
8543000	 0000001987998,00	
8544000	 0000004869229,00	
8545000	 0000002345507,00	
8560000	 0000000655046,00	
8563000	 0000000240958,00	
8564000	 0000000241822,00	
8565000	 0000000172266,00	
8610000	 0000002522941,00	
8620000	 0000000064027,00	
8630000	 0000000017109,00	
8640000	 0000002875954,00	
8660000	 0000000006495,00	
8700000	 0000000001369,00	
8710000	 0000000003734,00	
8711000	 0000000000018,00	
8712000	 0000000001667,00	
8713000	 0000000000187,00	
8714000	 0000000000000,00	
8715000	 0000000000057,00	
8716000	 0000000000470,00	
8717000	 0000000001335,00	
8720000	 0000000002365,00	
8721000	 0000000000001,00	
8722000	 0000000001072,00	
8723000	 0000000000317,00	
8724000	 0000000000000,00	
8725000	 0000000000003,00	
8726000	 0000000000000,00	
8727000	 0000000000972,00	
8910000	 0000000565768,00	
8911000	 0000000000000,00	
8913000	 0000000431098,00	
8914000	 0000000093441,00	
8915000	 0000000041229,00	
