012	BANCO DEL ESTADO DE CHILE
8110000	 0000002602234,00	
8111000	 0000000000000,00	
8113000	 0000000963752,00	
8114000	 0000001332942,00	
8115000	 0000000305540,00	
8130000	 0000000174226,00	
8131000	 0000000000000,00	
8133000	 0000000059659,00	
8134000	 0000000015853,00	
8135000	 0000000098714,00	
8140000	 0000000037538,00	
8141000	 0000000000000,00	
8143000	 0000000016635,00	
8144000	 0000000006729,00	
8145000	 0000000014174,00	
8310000	 0000004448908,00	
8311000	 0000000500985,00	
8312000	 0000000114448,00	
8314000	 0000000045508,00	
8315000	 0000001253012,00	
8315100	 0000001014752,00	
8315200	 0000000238260,00	
8317000	 0000001683608,00	
8318000	 0000000851347,00	
8318100	 0000000448388,00	
8318900	 0000000402959,00	
8319000	 0000000000000,00	
8510000	 0000010660941,00	
8511000	 0000000703528,00	
8513000	 0000009957413,00	
8520000	 0000000629447,00	
8521000	 0000000000000,00	
8523000	 0000000629447,00	
8530000	 0000000238304,00	
8531000	 0000000000000,00	
8533000	 0000000238304,00	
8540000	 0000014242998,00	
8543000	 0000003523654,00	
8544000	 0000008984550,00	
8545000	 0000001734794,00	
8560000	 0000002195195,00	
8563000	 0000000556713,00	
8564000	 0000001332942,00	
8565000	 0000000305540,00	
8610000	 0000002764764,00	
8620000	 0000000049490,00	
8630000	 0000000003635,00	
8640000	 0000001608467,00	
8660000	 0000000022552,00	
8700000	 0000000010154,00	
8710000	 0000000014392,00	
8711000	 0000000000042,00	
8712000	 0000000012735,00	
8713000	 0000000000148,00	
8714000	 0000000000173,00	
8715000	 0000000000437,00	
8716000	 0000000000650,00	
8717000	 0000000000207,00	
8720000	 0000000004238,00	
8721000	 0000000000000,00	
8722000	 0000000000937,00	
8723000	 0000000000000,00	
8724000	 0000000000011,00	
8725000	 0000000002927,00	
8726000	 0000000000015,00	
8727000	 0000000000348,00	
8910000	 0000000989359,00	
8911000	 0000000000000,00	
8913000	 0000000328908,00	
8914000	 0000000620090,00	
8915000	 0000000040361,00	
