999	SISTEMA FINANCIERO
811000000	 10302477189726,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 6370950011939,00	
811200100	 5519560464094,00	
811200101	 5100419720237,00	
811200102	 0252112819031,00	
811200103	 0167027924826,00	
811200104	 0000000000000,00	
811200600	 0057168890360,00	
811200700	 0043613235268,00	
811200800	 0015598385698,00	
811200900	 0010426332359,00	
811201000	 0418864746531,00	
811201100	 0276361220622,00	
811201200	 0029356737007,00	
811300000	 2659307864848,00	
811300100	 0056808993734,00	
811300200	 0128427074012,00	
811300300	 0002002523473,00	
811300400	 2416180699375,00	
811300500	 0011316905054,00	
811300600	 0044571669200,00	
811400000	 1272219312939,00	
811400100	 0923275268003,00	
811400200	 0043326430009,00	
811400300	 0303282870818,00	
811400400	 0000011092415,00	
811400500	 0002323651694,00	
812000000	 4417963140416,00	
812100000	 0000000347669,00	
812100100	 0000000347669,00	
812100200	 0000000000000,00	
812200000	 2804251688117,00	
812200100	 2373638706820,00	
812200101	 2181068393837,00	
812200102	 0109127623104,00	
812200103	 0083442689879,00	
812200104	 0000000000000,00	
812200600	 0043321538105,00	
812200700	 0006382537366,00	
812200800	 0008490028687,00	
812200900	 0008684596695,00	
812201000	 0117001487274,00	
812201100	 0228915269764,00	
812201200	 0017817523406,00	
812300000	 1137748387323,00	
812300100	 0017137909879,00	
812300200	 0036081481757,00	
812300300	 0000730829481,00	
812300400	 1018034655267,00	
812300500	 0054346099160,00	
812300600	 0011417411779,00	
812400000	 0475962717307,00	
812400100	 0359511448304,00	
812400200	 0002746273724,00	
812400300	 0110326274565,00	
812400400	 0000090138380,00	
812400500	 0003288582334,00	
813000000	 0558948826844,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0212965406824,00	
813200100	 0156779987073,00	
813200101	 0137817753413,00	
813200102	 0016306747079,00	
813200103	 0002655486581,00	
813200104	 0000000000000,00	
813200600	 0000590859578,00	
813200700	 0003820234037,00	
813200800	 0003710943138,00	
813200900	 0003562061451,00	
813201000	 0011046419300,00	
813201100	 0022936944331,00	
813201200	 0010517957916,00	
813300000	 0031242710934,00	
813300100	 0000689826921,00	
813300200	 0001280380329,00	
813300300	 0000025990094,00	
813300400	 0025580974631,00	
813300500	 0000518580942,00	
813300600	 0003146958017,00	
813400000	 0314740709086,00	
813400100	 0175223726030,00	
813400200	 0010746847589,00	
813400300	 0126410277574,00	
813400400	 0000018023965,00	
813400500	 0002341833928,00	
814000000	 0170928583542,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0053014144104,00	
814200100	 0038490110648,00	
814200101	 0034568452983,00	
814200102	 0001745563001,00	
814200103	 0002176094664,00	
814200104	 0000000000000,00	
814200600	 0000114427368,00	
814200700	 0000543077708,00	
814200800	 0000183360530,00	
814200900	 0001372406697,00	
814201000	 0004788165059,00	
814201100	 0004586090058,00	
814201200	 0002936506036,00	
814300000	 0020700385228,00	
814300100	 0001387448436,00	
814300200	 0000301141877,00	
814300300	 0000000000000,00	
814300400	 0018234203835,00	
814300500	 0000127475379,00	
814300600	 0000650115701,00	
814400000	 0097214054210,00	
814400100	 0053717674255,00	
814400200	 0003601647517,00	
814400300	 0039423740596,00	
814400400	 0000025592855,00	
814400500	 0000445398987,00	
821000000	 235892837474076,00	
821100000	 2457594716582,00	
821100100	 0120023333333,00	
821100200	 2337571383249,00	
821200000	 133131827362561,00	
821200100	 107216464154657,00	
821200101	 88177266932822,00	
821200102	 8131321543680,00	
821200103	 10554057003470,00	
821200104	 0353818674685,00	
821200600	 9163990583930,00	
821200700	 0836953239750,00	
821200800	 0292516933894,00	
821200900	 3673228841132,00	
821201000	 8928791960088,00	
