001	BANCO DE CHILE
811000000	 0928267220483,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0498014468034,00	
811200100	 0417247391564,00	
811200101	 0311718819124,00	
811200102	 0000000000000,00	
811200103	 0105528572440,00	
811200104	 0000000000000,00	
811200600	 0015028241732,00	
811200700	 0003999464577,00	
811200800	 0003628137456,00	
811200900	 0000384357490,00	
811201000	 0043441353777,00	
811201100	 0002569651127,00	
811201200	 0011715870311,00	
811300000	 0245593206128,00	
811300100	 0000249710106,00	
811300200	 0000653833275,00	
811300300	 0000000000000,00	
811300400	 0243290849002,00	
811300500	 0000000000000,00	
811300600	 0001398813745,00	
811400000	 0184659546321,00	
811400100	 0161250343703,00	
811400200	 0003040900135,00	
811400300	 0019498867059,00	
811400400	 0000000000000,00	
811400500	 0000869435424,00	
812000000	 0302987483569,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0183826364277,00	
812200100	 0153708439301,00	
812200101	 0125571310425,00	
812200102	 0000000000000,00	
812200103	 0028137128876,00	
812200104	 0000000000000,00	
812200600	 0009196718133,00	
812200700	 0000000000000,00	
812200800	 0002904631221,00	
812200900	 0000353687847,00	
812201000	 0006462994035,00	
812201100	 0001297975427,00	
812201200	 0009901918313,00	
812300000	 0072330472861,00	
812300100	 0000098702680,00	
812300200	 0000166787750,00	
812300300	 0000000000000,00	
812300400	 0071583807357,00	
812300500	 0000000000000,00	
812300600	 0000481175074,00	
812400000	 0046830646431,00	
812400100	 0038786799432,00	
812400200	 0000000000000,00	
812400300	 0008043846999,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0062480660700,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0018961638574,00	
813200100	 0015062785851,00	
813200101	 0014251370837,00	
813200102	 0000000000000,00	
813200103	 0000811415014,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000101352163,00	
813200800	 0000282418329,00	
813200900	 0000000000000,00	
813201000	 0002020693271,00	
813201100	 0000120479542,00	
813201200	 0001373909418,00	
813300000	 0003950155363,00	
813300100	 0000006093696,00	
813300200	 0000000455333,00	
813300300	 0000000000000,00	
813300400	 0003829754628,00	
813300500	 0000000000000,00	
813300600	 0000113851706,00	
813400000	 0039568866763,00	
813400100	 0031518885920,00	
813400200	 0000161226832,00	
813400300	 0006761555693,00	
813400400	 0000000000000,00	
813400500	 0001127198318,00	
814000000	 0017958634968,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0004906742885,00	
814200100	 0004338146988,00	
814200101	 0004073495075,00	
814200102	 0000000000000,00	
814200103	 0000264651913,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000026239823,00	
814200800	 0000002001164,00	
814200900	 0000000000000,00	
814201000	 0000428828976,00	
814201100	 0000007816198,00	
814201200	 0000103709736,00	
814300000	 0003314832359,00	
814300100	 0000125749493,00	
814300200	 0000006690696,00	
814300300	 0000000000000,00	
814300400	 0003181307337,00	
814300500	 0000000000000,00	
814300600	 0000001084833,00	
814400000	 0009737059724,00	
814400100	 0008679358620,00	
814400200	 0000039719832,00	
814400300	 0000838014468,00	
814400400	 0000000000000,00	
814400500	 0000179966804,00	
821000000	 36306793145600,00	
821100000	 0489930128268,00	
821100100	 0120023333333,00	
821100200	 0369906794935,00	
821200000	 20438883044031,00	
821200100	 16035586622220,00	
821200101	 13149989712852,00	
821200102	 0011757757382,00	
821200103	 2873839151986,00	
821200104	 0000000000000,00	
821200600	 1351526120852,00	
821200700	 0217240629153,00	
821200800	 0066852122129,00	
821200900	 0518658436380,00	
821201000	 2175112495667,00	
821201100	 0058622378763,00	
821201200	 0015284238867,00	
821300000	 10580837306826,00	
821300100	 0005154229418,00	
821300200	 0027391601270,00	
821300300	 0000000000000,00	
821300400	 10394407416605,00	
821300500	 0000000000000,00	
821300600	 0153884059533,00	
821400000	 4797142666475,00	
821400100	 3299923645229,00	
821400200	 0198860016061,00	
821400300	 1296985919021,00	
821400400	 0000501482622,00	
821400500	 0000871603542,00	
831000000	 12210898989416,00	
831100000	 0475786224452,00	
831100100	 0000000000000,00	
831100200	 0475786224452,00	
831200000	 0475379329464,00	
831300000	 0000000000000,00	
831500000	 2331855492917,00	
831500100	 1984933092744,00	
831500200	 0346922400173,00	
831600000	 8852362132676,00	
831600100	 1386348235230,00	
831600200	 0268214002348,00	
831600300	 1409789305460,00	
831600400	 5788010589638,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0075515809907,00	
831800100	 0000000000000,00	
831800200	 0075515809907,00	
831900000	 0000000000000,00	
832000000	 1122559341329,00	
832100000	 0169064023826,00	
832100100	 0023278697520,00	
832100200	 0145785326306,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 0953495317503,00	
832700100	 0229511856230,00	
832700101	 0006289180466,00	
832700102	 0130208611093,00	
832700103	 0093014064671,00	
832700104	 0000000000000,00	
832700200	 0723983461273,00	
832700201	 0000000000000,00	
832700202	 0723983461273,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 19885395320271,00	
833050000	 4303614094698,00	
833050100	 0000507084495,00	
833050200	 4303107010203,00	
833100000	 2553452368837,00	
833200000	 13028328856736,00	
833300000	 0000000000000,00	
833300100	 0000000000000,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000020120102,00	
833360000	 0000047569728,00	
833370000	 0000000000000,00	
833380000	 0000129021518,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0026728208612,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0026728208612,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 8788407364806,00	
841000100	 0000000000000,00	
841000200	 0018542408500,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0016807590000,00	
841000600	 8753057366306,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
