012	BANCO DEL ESTADO DE CHILE
811000000	 2368891294885,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0887637709236,00	
811200100	 0696408204365,00	
811200101	 0640111470047,00	
811200102	 0000000000000,00	
811200103	 0056296734318,00	
811200104	 0000000000000,00	
811200600	 0005689013780,00	
811200700	 0004979829868,00	
811200800	 0000255696227,00	
811200900	 0001501402107,00	
811201000	 0066239816930,00	
811201100	 0110954847923,00	
811201200	 0001608898036,00	
811300000	 1217745023982,00	
811300100	 0040198784240,00	
811300200	 0072043564559,00	
811300300	 0000000000000,00	
811300400	 1077571989643,00	
811300500	 0000000000000,00	
811300600	 0027930685540,00	
811400000	 0263508561667,00	
811400100	 0237401410485,00	
811400200	 0010262130431,00	
811400300	 0015845020751,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0877915122413,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0396993829790,00	
812200100	 0268186811270,00	
812200101	 0250809534335,00	
812200102	 0000000000000,00	
812200103	 0017377276935,00	
812200104	 0000000000000,00	
812200600	 0004946831335,00	
812200700	 0001889029596,00	
812200800	 0000171072604,00	
812200900	 0000060390613,00	
812201000	 0027000836791,00	
812201100	 0093159940254,00	
812201200	 0001578917327,00	
812300000	 0451797250092,00	
812300100	 0014848853944,00	
812300200	 0028029929852,00	
812300300	 0000000000000,00	
812300400	 0400003537937,00	
812300500	 0000000000000,00	
812300600	 0008914928359,00	
812400000	 0029124042531,00	
812400100	 0024764374347,00	
812400200	 0000704597437,00	
812400300	 0003655070747,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0075752731922,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0034147375811,00	
813200100	 0021879436926,00	
813200101	 0021879436926,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000199405700,00	
813200700	 0000000000000,00	
813200800	 0000000000000,00	
813200900	 0000025791828,00	
813201000	 0001587598749,00	
813201100	 0006798174581,00	
813201200	 0003656968027,00	
813300000	 0011977712493,00	
813300100	 0000651394044,00	
813300200	 0000779023564,00	
813300300	 0000000000000,00	
813300400	 0007528558282,00	
813300500	 0000000000000,00	
813300600	 0003018736603,00	
813400000	 0029627643618,00	
813400100	 0024899066605,00	
813400200	 0000924880937,00	
813400300	 0003803696076,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0027381842909,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0012916338905,00	
814200100	 0010227452089,00	
814200101	 0010227452089,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000044822716,00	
814200800	 0000000000000,00	
814200900	 0000593381412,00	
814201000	 0000471146650,00	
814201100	 0000000000000,00	
814201200	 0001579536038,00	
814300000	 0004243625489,00	
814300100	 0000376097011,00	
814300200	 0000107574844,00	
814300300	 0000000000000,00	
814300400	 0003183524944,00	
814300500	 0000000000000,00	
814300600	 0000576428690,00	
814400000	 0010221878515,00	
814400100	 0006237993580,00	
814400200	 0001045298111,00	
814400300	 0002938586824,00	
814400400	 0000000000000,00	
814400500	 0000000000000,00	
