016	BANCO DE CRÉDITO E INVERSIONES
811000000	 1523711698533,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1074024159118,00	
811200100	 0990118911688,00	
811200101	 0978010620084,00	
811200102	 0010534580866,00	
811200103	 0001573710738,00	
811200104	 0000000000000,00	
811200600	 0001689150818,00	
811200700	 0008517364076,00	
811200800	 0003864192868,00	
811200900	 0002408546222,00	
811201000	 0046460152348,00	
811201100	 0017716469784,00	
811201200	 0003249371314,00	
811300000	 0260984210859,00	
811300100	 0000162307510,00	
811300200	 0029025449728,00	
811300300	 0000000000000,00	
811300400	 0225289665806,00	
811300500	 0000000000000,00	
811300600	 0006506787815,00	
811400000	 0188703328556,00	
811400100	 0124947267269,00	
811400200	 0007167234666,00	
811400300	 0056349369980,00	
811400400	 0000000000000,00	
811400500	 0000239456641,00	
812000000	 0503964723495,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0328747914101,00	
812200100	 0302350492047,00	
812200101	 0302339816875,00	
812200102	 0000000000000,00	
812200103	 0000010675172,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0003990117294,00	
812200800	 0002737248241,00	
812200900	 0000000000000,00	
812201000	 0000000000000,00	
812201100	 0016487743428,00	
812201200	 0003182313091,00	
812300000	 0146255398919,00	
812300100	 0000140613452,00	
812300200	 0000192695268,00	
812300300	 0000000000000,00	
812300400	 0145375606532,00	
812300500	 0000000000000,00	
812300600	 0000546483667,00	
812400000	 0028961410475,00	
812400100	 0021022376171,00	
812400200	 0000805738123,00	
812400300	 0007091080347,00	
812400400	 0000000000000,00	
812400500	 0000042215834,00	
813000000	 0097414694780,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0046966854338,00	
813200100	 0038679155872,00	
813200101	 0037044679844,00	
813200102	 0000591155912,00	
813200103	 0001043320116,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0001071386420,00	
813200900	 0001635906526,00	
813201000	 0001425366190,00	
813201100	 0003564562687,00	
813201200	 0000590476643,00	
813300000	 0002833741400,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0002833741400,00	
813300500	 0000000000000,00	
