055	BANCO CONSORCIO
8110000	 0000000180439,00	
8111000	 0000000000000,00	
8113000	 0000000173258,00	
8114000	 0000000002684,00	
8115000	 0000000004497,00	
8130000	 0000000007813,00	
8131000	 0000000000000,00	
8133000	 0000000004574,00	
8134000	 0000000000056,00	
8135000	 0000000003183,00	
8140000	 0000000000336,00	
8141000	 0000000000000,00	
8143000	 0000000000001,00	
8144000	 0000000000000,00	
8145000	 0000000000335,00	
8310000	 0000000120142,00	
8311000	 0000000000000,00	
8312000	 0000000000805,00	
8314000	 0000000000000,00	
8315000	 0000000053007,00	
8315100	 0000000051030,00	
8315200	 0000000001977,00	
8317000	 0000000066330,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002593664,00	
8511000	 0000000000000,00	
8513000	 0000002593664,00	
8520000	 0000000225852,00	
8521000	 0000000000000,00	
8523000	 0000000225852,00	
8530000	 0000000112914,00	
8531000	 0000000000000,00	
8533000	 0000000112914,00	
8540000	 0000000720532,00	
8543000	 0000000044069,00	
8544000	 0000000587191,00	
8545000	 0000000089272,00	
8560000	 0000000007828,00	
8563000	 0000000000647,00	
8564000	 0000000002684,00	
8565000	 0000000004497,00	
8610000	 0000000086510,00	
8620000	 0000000002955,00	
8630000	 0000000000461,00	
8640000	 0000000030053,00	
8660000	 0000000000163,00	
8700000	 0000000001540,00	
8710000	 0000000000247,00	
8711000	 0000000000000,00	
8712000	 0000000000019,00	
8713000	 0000000000000,00	
8714000	 0000000000001,00	
8715000	 0000000000000,00	
8716000	 0000000000035,00	
8717000	 0000000000192,00	
8720000	 0000000001787,00	
8721000	 0000000000000,00	
8722000	 0000000001759,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000018,00	
8727000	 0000000000010,00	
8910000	 0000000057016,00	
8911000	 0000000000000,00	
8913000	 0000000052975,00	
8914000	 0000000002252,00	
8915000	 0000000001789,00	
