014	SCOTIABANK CHILE
8110000	 0000001186802,00	
8111000	 0000000000000,00	
8113000	 0000000472505,00	
8114000	 0000000381541,00	
8115000	 0000000332756,00	
8130000	 0000000254535,00	
8131000	 0000000000000,00	
8133000	 0000000033592,00	
8134000	 0000000004090,00	
8135000	 0000000216853,00	
8140000	 0000000039592,00	
8141000	 0000000000000,00	
8143000	 0000000006005,00	
8144000	 0000000002691,00	
8145000	 0000000030896,00	
8310000	 0000006195718,00	
8311000	 0000000171417,00	
8312000	 0000000002626,00	
8314000	 0000000038025,00	
8315000	 0000000799116,00	
8315100	 0000000620227,00	
8315200	 0000000178889,00	
8317000	 0000004805832,00	
8318000	 0000000378702,00	
8318100	 0000000314916,00	
8318900	 0000000063786,00	
8319000	 0000000000000,00	
8510000	 0000010566400,00	
8511000	 0000000001743,00	
8513000	 0000010564657,00	
8520000	 0000000252353,00	
8521000	 0000000000000,00	
8523000	 0000000252353,00	
8530000	 0000000123190,00	
8531000	 0000000000000,00	
8533000	 0000000123190,00	
8540000	 0000013842124,00	
8543000	 0000001819481,00	
8544000	 0000009334474,00	
8545000	 0000002688169,00	
8560000	 0000000946294,00	
8563000	 0000000231997,00	
8564000	 0000000381541,00	
8565000	 0000000332756,00	
8610000	 0000001589840,00	
8620000	 0000000008631,00	
8630000	 0000000004224,00	
8640000	 0000004565526,00	
8660000	 0000000027497,00	
8700000	 0000000005103,00	
8710000	 0000000006513,00	
8711000	 0000000000036,00	
8712000	 0000000001537,00	
8713000	 0000000000085,00	
8714000	 0000000000720,00	
8715000	 0000000001053,00	
8716000	 0000000001314,00	
8717000	 0000000001768,00	
8720000	 0000000001410,00	
8721000	 0000000000000,00	
8722000	 0000000000034,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000419,00	
8726000	 0000000000118,00	
8727000	 0000000000839,00	
8910000	 0000000436243,00	
8911000	 0000000000000,00	
8913000	 0000000191685,00	
8914000	 0000000161550,00	
8915000	 0000000083008,00	
