009	BANCO INTERNACIONAL
8110000	 0000000169797,00	
8111000	 0000000000000,00	
8113000	 0000000166013,00	
8114000	 0000000003123,00	
8115000	 0000000000661,00	
8130000	 0000000004219,00	
8131000	 0000000000000,00	
8133000	 0000000003640,00	
8134000	 0000000000027,00	
8135000	 0000000000552,00	
8140000	 0000000000971,00	
8141000	 0000000000000,00	
8143000	 0000000000867,00	
8144000	 0000000000000,00	
8145000	 0000000000104,00	
8310000	 0000000462257,00	
8311000	 0000000004300,00	
8312000	 0000000000000,00	
8314000	 0000000003008,00	
8315000	 0000000051798,00	
8315100	 0000000051597,00	
8315200	 0000000000201,00	
8317000	 0000000074199,00	
8318000	 0000000328952,00	
8318100	 0000000328952,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001616453,00	
8511000	 0000000000000,00	
8513000	 0000001616453,00	
8520000	 0000000253623,00	
8521000	 0000000000000,00	
8523000	 0000000253623,00	
8530000	 0000000097300,00	
8531000	 0000000000000,00	
8533000	 0000000097300,00	
8540000	 0000000231203,00	
8543000	 0000000182872,00	
8544000	 0000000036313,00	
8545000	 0000000012018,00	
8560000	 0000000004158,00	
8563000	 0000000000374,00	
8564000	 0000000003123,00	
8565000	 0000000000661,00	
8610000	 0000000093613,00	
8620000	 0000000027218,00	
8630000	 0000000000537,00	
8640000	 0000000340791,00	
8660000	 0000000000098,00	
8700000	 0000000000123,00	
8710000	 0000000000141,00	
8711000	 0000000000050,00	
8712000	 0000000000040,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000001,00	
8717000	 0000000000050,00	
8720000	 0000000000018,00	
8721000	 0000000000000,00	
8722000	 0000000000018,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000044793,00	
8911000	 0000000000000,00	
8913000	 0000000042618,00	
8914000	 0000000001980,00	
8915000	 0000000000195,00	
