049	BANCO SECURITY
8110000	 0000000391534,00	
8111000	 0000000000000,00	
8113000	 0000000351115,00	
8114000	 0000000012248,00	
8115000	 0000000028171,00	
8130000	 0000000029948,00	
8131000	 0000000000000,00	
8133000	 0000000011585,00	
8134000	 0000000000551,00	
8135000	 0000000017812,00	
8140000	 0000000002650,00	
8141000	 0000000000000,00	
8143000	 0000000000987,00	
8144000	 0000000000009,00	
8145000	 0000000001654,00	
8310000	 0000001184065,00	
8311000	 0000000017895,00	
8312000	 0000000000000,00	
8314000	 0000000010225,00	
8315000	 0000000210809,00	
8315100	 0000000166515,00	
8315200	 0000000044294,00	
8317000	 0000000945136,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003764292,00	
8511000	 0000000001543,00	
8513000	 0000003762749,00	
8520000	 0000000774637,00	
8521000	 0000000000000,00	
8523000	 0000000774637,00	
8530000	 0000000270703,00	
8531000	 0000000000000,00	
8533000	 0000000270703,00	
8540000	 0000001359575,00	
8543000	 0000000225185,00	
8544000	 0000000684084,00	
8545000	 0000000450306,00	
8560000	 0000000058677,00	
8563000	 0000000018258,00	
8564000	 0000000012248,00	
8565000	 0000000028171,00	
8610000	 0000000366343,00	
8620000	 0000000023084,00	
8630000	 0000000003952,00	
8640000	 0000000789359,00	
8660000	 0000000001327,00	
8700000	 0000000000275,00	
8710000	 0000000000398,00	
8711000	 0000000000000,00	
8712000	 0000000000234,00	
8713000	 0000000000000,00	
8714000	 0000000000003,00	
8715000	 0000000000057,00	
8716000	 0000000000001,00	
8717000	 0000000000103,00	
8720000	 0000000000123,00	
8721000	 0000000000000,00	
8722000	 0000000000036,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000076,00	
8726000	 0000000000000,00	
8727000	 0000000000011,00	
8910000	 0000000149414,00	
8911000	 0000000000000,00	
8913000	 0000000132679,00	
8914000	 0000000008820,00	
8915000	 0000000007915,00	
