012	BANCO DEL ESTADO DE CHILE
8110000	 0000002597471,00	
8111000	 0000000000000,00	
8113000	 0000000970837,00	
8114000	 0000001328589,00	
8115000	 0000000298045,00	
8130000	 0000000192915,00	
8131000	 0000000000000,00	
8133000	 0000000067500,00	
8134000	 0000000017947,00	
8135000	 0000000107468,00	
8140000	 0000000045586,00	
8141000	 0000000000000,00	
8143000	 0000000019582,00	
8144000	 0000000007917,00	
8145000	 0000000018087,00	
8310000	 0000004483810,00	
8311000	 0000000528580,00	
8312000	 0000000064517,00	
8314000	 0000000054307,00	
8315000	 0000001308982,00	
8315100	 0000001068319,00	
8315200	 0000000240663,00	
8317000	 0000001685501,00	
8318000	 0000000841923,00	
8318100	 0000000447856,00	
8318900	 0000000394067,00	
8319000	 0000000000000,00	
8510000	 0000010525386,00	
8511000	 0000000695703,00	
8513000	 0000009829683,00	
8520000	 0000000632198,00	
8521000	 0000000000000,00	
8523000	 0000000632198,00	
8530000	 0000000243371,00	
8531000	 0000000000000,00	
8533000	 0000000243371,00	
8540000	 0000014285585,00	
8543000	 0000003618815,00	
8544000	 0000008973025,00	
8545000	 0000001693745,00	
8560000	 0000002185185,00	
8563000	 0000000558551,00	
8564000	 0000001328589,00	
8565000	 0000000298045,00	
8610000	 0000002772953,00	
8620000	 0000000049522,00	
8630000	 0000000002260,00	
8640000	 0000001634445,00	
8660000	 0000000024630,00	
8700000	 0000000014226,00	
8710000	 0000000019866,00	
8711000	 0000000000060,00	
8712000	 0000000018662,00	
8713000	 0000000000002,00	
8714000	 0000000000110,00	
8715000	 0000000000435,00	
8716000	 0000000000377,00	
8717000	 0000000000220,00	
8720000	 0000000005640,00	
8721000	 0000000000000,00	
8722000	 0000000001398,00	
8723000	 0000000000000,00	
8724000	 0000000000019,00	
8725000	 0000000003826,00	
8726000	 0000000000015,00	
8727000	 0000000000382,00	
8910000	 0000000899267,00	
8911000	 0000000000000,00	
8913000	 0000000342517,00	
8914000	 0000000522857,00	
8915000	 0000000033893,00	
