051	BANCO FALABELLA
8110000	 0000000298282,00	
8111000	 0000000000000,00	
8113000	 0000000008673,00	
8114000	 0000000033541,00	
8115000	 0000000256068,00	
8130000	 0000000243326,00	
8131000	 0000000000000,00	
8133000	 0000000000810,00	
8134000	 0000000000429,00	
8135000	 0000000242087,00	
8140000	 0000000051492,00	
8141000	 0000000000000,00	
8143000	 0000000000347,00	
8144000	 0000000000238,00	
8145000	 0000000050907,00	
8310000	 0000003142052,00	
8311000	 0000000000000,00	
8312000	 0000000000000,00	
8314000	 0000000000000,00	
8315000	 0000000000000,00	
8315100	 0000000000000,00	
8315200	 0000000000000,00	
8317000	 0000003142008,00	
8318000	 0000000000044,00	
8318100	 0000000000044,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000000000,00	
8511000	 0000000000000,00	
8513000	 0000000000000,00	
8520000	 0000000000000,00	
8521000	 0000000000000,00	
8523000	 0000000000000,00	
8530000	 0000000000000,00	
8531000	 0000000000000,00	
8533000	 0000000000000,00	
8540000	 0000003043176,00	
8543000	 0000000073214,00	
8544000	 0000000484109,00	
8545000	 0000002485853,00	
8560000	 0000000298282,00	
8563000	 0000000008674,00	
8564000	 0000000033540,00	
8565000	 0000000256068,00	
8610000	 0000000002500,00	
8620000	 0000000000000,00	
8630000	 0000000000000,00	
8640000	 0000003132281,00	
8660000	 0000000007271,00	
8700000	 0000000003409,00	
8710000	 0000000003929,00	
8711000	 0000000000013,00	
8712000	 0000000003306,00	
8713000	 0000000000265,00	
8714000	 0000000000046,00	
8715000	 0000000000000,00	
8716000	 0000000000094,00	
8717000	 0000000000205,00	
8720000	 0000000000520,00	
8721000	 0000000000000,00	
8722000	 0000000000492,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000012,00	
8726000	 0000000000015,00	
8727000	 0000000000001,00	
8910000	 0000000145022,00	
8911000	 0000000000000,00	
8913000	 0000000006800,00	
8914000	 0000000015788,00	
8915000	 0000000122434,00	
