016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001583650,00	
8111000	 0000000000000,00	
8113000	 0000000931130,00	
8114000	 0000000248578,00	
8115000	 0000000403942,00	
8130000	 0000000282549,00	
8131000	 0000000000000,00	
8133000	 0000000060958,00	
8134000	 0000000005116,00	
8135000	 0000000216475,00	
8140000	 0000000039939,00	
8141000	 0000000000000,00	
8143000	 0000000012877,00	
8144000	 0000000001506,00	
8145000	 0000000025556,00	
8310000	 0000010111698,00	
8311000	 0000000231347,00	
8312000	 0000000004232,00	
8314000	 0000000304455,00	
8315000	 0000001819094,00	
8315100	 0000001243218,00	
8315200	 0000000575876,00	
8317000	 0000007535832,00	
8318000	 0000000216738,00	
8318100	 0000000005712,00	
8318900	 0000000211026,00	
8319000	 0000000000000,00	
8510000	 0000018046693,00	
8511000	 0000000435559,00	
8513000	 0000017611134,00	
8520000	 0000001135774,00	
8521000	 0000000000000,00	
8523000	 0000001135774,00	
8530000	 0000000310669,00	
8531000	 0000000000000,00	
8533000	 0000000310669,00	
8540000	 0000016795859,00	
8543000	 0000005175519,00	
8544000	 0000008472045,00	
8545000	 0000003148295,00	
8560000	 0000001033542,00	
8563000	 0000000381022,00	
8564000	 0000000248578,00	
8565000	 0000000403942,00	
8610000	 0000004339425,00	
8620000	 0000000087208,00	
8630000	 0000000004883,00	
8640000	 0000005649892,00	
8660000	 0000000030290,00	
8700000	 0000000008124,00	
8710000	 0000000009638,00	
8711000	 0000000000032,00	
8712000	 0000000002469,00	
8713000	 0000000000592,00	
8714000	 0000000001995,00	
8715000	 0000000000308,00	
8716000	 0000000001019,00	
8717000	 0000000003223,00	
8720000	 0000000001514,00	
8721000	 0000000000010,00	
8722000	 0000000000215,00	
8723000	 0000000000000,00	
8724000	 0000000000001,00	
8725000	 0000000001099,00	
8726000	 0000000000129,00	
8727000	 0000000000060,00	
8910000	 0000000530191,00	
8911000	 0000000000000,00	
8913000	 0000000343964,00	
8914000	 0000000078964,00	
8915000	 0000000107263,00	
