016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001488670,00	
8111000	 0000000000000,00	
8113000	 0000000959586,00	
8114000	 0000000242429,00	
8115000	 0000000286655,00	
8130000	 0000000045208,00	
8131000	 0000000000000,00	
8133000	 0000000012366,00	
8134000	 0000000000983,00	
8135000	 0000000031859,00	
8140000	 0000000011961,00	
8141000	 0000000000000,00	
8143000	 0000000002298,00	
8144000	 0000000000182,00	
8145000	 0000000009481,00	
8310000	 0000010289746,00	
8311000	 0000000243614,00	
8312000	 0000000005763,00	
8314000	 0000000273767,00	
8315000	 0000001887149,00	
8315100	 0000001279423,00	
8315200	 0000000607726,00	
8317000	 0000007401674,00	
8318000	 0000000477779,00	
8318100	 0000000004358,00	
8318900	 0000000473421,00	
8319000	 0000000000000,00	
8510000	 0000016166620,00	
8511000	 0000000411703,00	
8513000	 0000015754917,00	
8520000	 0000001860368,00	
8521000	 0000000000000,00	
8523000	 0000001860368,00	
8530000	 0000000374948,00	
8531000	 0000000000000,00	
8533000	 0000000374948,00	
8540000	 0000016878233,00	
8543000	 0000004963092,00	
8544000	 0000008887573,00	
8545000	 0000003027568,00	
8560000	 0000000917736,00	
8563000	 0000000388652,00	
8564000	 0000000242429,00	
8565000	 0000000286655,00	
8610000	 0000004500342,00	
8620000	 0000000119467,00	
8630000	 0000000004219,00	
8640000	 0000005637111,00	
8660000	 0000000028607,00	
8700000	 0000000001259,00	
8710000	 0000000001678,00	
8711000	 0000000000005,00	
8712000	 0000000000676,00	
8713000	 0000000000100,00	
8714000	 0000000000771,00	
8715000	 0000000000030,00	
8716000	 0000000000053,00	
8717000	 0000000000043,00	
8720000	 0000000000419,00	
8721000	 0000000000000,00	
8722000	 0000000000317,00	
8723000	 0000000000000,00	
8724000	 0000000000017,00	
8725000	 0000000000058,00	
8726000	 0000000000007,00	
8727000	 0000000000020,00	
8910000	 0000000435755,00	
8911000	 0000000000000,00	
8913000	 0000000282073,00	
8914000	 0000000079259,00	
8915000	 0000000074423,00	
