009	BANCO INTERNACIONAL
8110000	 0000000159373,00	
8111000	 0000000000000,00	
8113000	 0000000156157,00	
8114000	 0000000002787,00	
8115000	 0000000000429,00	
8130000	 0000000000870,00	
8131000	 0000000000000,00	
8133000	 0000000000830,00	
8134000	 0000000000000,00	
8135000	 0000000000040,00	
8140000	 0000000000235,00	
8141000	 0000000000000,00	
8143000	 0000000000191,00	
8144000	 0000000000000,00	
8145000	 0000000000044,00	
8310000	 0000000282002,00	
8311000	 0000000002410,00	
8312000	 0000000000000,00	
8314000	 0000000004575,00	
8315000	 0000000054213,00	
8315100	 0000000053342,00	
8315200	 0000000000871,00	
8317000	 0000000071319,00	
8318000	 0000000149485,00	
8318100	 0000000149485,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001572170,00	
8511000	 0000000000000,00	
8513000	 0000001572170,00	
8520000	 0000000289447,00	
8521000	 0000000000000,00	
8523000	 0000000289447,00	
8530000	 0000000100996,00	
8531000	 0000000000000,00	
8533000	 0000000100996,00	
8540000	 0000000175061,00	
8543000	 0000000119735,00	
8544000	 0000000042320,00	
8545000	 0000000013006,00	
8560000	 0000000003495,00	
8563000	 0000000000279,00	
8564000	 0000000002787,00	
8565000	 0000000000429,00	
8610000	 0000000092624,00	
8620000	 0000000027667,00	
8630000	 0000000000389,00	
8640000	 0000000161220,00	
8660000	 0000000000102,00	
8700000	 0000000000000,00	
8710000	 0000000000001,00	
8711000	 0000000000000,00	
8712000	 0000000000001,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000000,00	
8717000	 0000000000000,00	
8720000	 0000000000001,00	
8721000	 0000000000000,00	
8722000	 0000000000001,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000051555,00	
8911000	 0000000000000,00	
8913000	 0000000049703,00	
8914000	 0000000001769,00	
8915000	 0000000000083,00	
