001	BANCO DE CHILE
8110000	 0000001123870,00	
8111000	 0000000000000,00	
8113000	 0000000522940,00	
8114000	 0000000306585,00	
8115000	 0000000294345,00	
8130000	 0000000039145,00	
8131000	 0000000000000,00	
8133000	 0000000012849,00	
8134000	 0000000001635,00	
8135000	 0000000024661,00	
8140000	 0000000010281,00	
8141000	 0000000000000,00	
8143000	 0000000001520,00	
8144000	 0000000000672,00	
8145000	 0000000008089,00	
8310000	 0000010877939,00	
8311000	 0000000256967,00	
8312000	 0000000137921,00	
8314000	 0000000372480,00	
8315000	 0000002225451,00	
8315100	 0000001814714,00	
8315200	 0000000410737,00	
8317000	 0000007789790,00	
8318000	 0000000095330,00	
8318100	 0000000000000,00	
8318900	 0000000095330,00	
8319000	 0000000000000,00	
8510000	 0000013308663,00	
8511000	 0000000280093,00	
8513000	 0000013028570,00	
8520000	 0000000192708,00	
8521000	 0000000000000,00	
8523000	 0000000192708,00	
8530000	 0000000198620,00	
8531000	 0000000000000,00	
8533000	 0000000198620,00	
8540000	 0000017357175,00	
8543000	 0000004588596,00	
8544000	 0000009238600,00	
8545000	 0000003529979,00	
8560000	 0000000887384,00	
8563000	 0000000286454,00	
8564000	 0000000306585,00	
8565000	 0000000294345,00	
8610000	 0000004216454,00	
8620000	 0000000025477,00	
8630000	 0000000010245,00	
8640000	 0000006601309,00	
8660000	 0000000024454,00	
8700000	 0000000001318,00	
8710000	 0000000001709,00	
8711000	 0000000000000,00	
8712000	 0000000001206,00	
8713000	 0000000000079,00	
8714000	 0000000000007,00	
8715000	 0000000000035,00	
8716000	 0000000000035,00	
8717000	 0000000000347,00	
8720000	 0000000000391,00	
8721000	 0000000000000,00	
8722000	 0000000000302,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000056,00	
8726000	 0000000000000,00	
8727000	 0000000000033,00	
8910000	 0000000300656,00	
8911000	 0000000000000,00	
8913000	 0000000177514,00	
8914000	 0000000076342,00	
8915000	 0000000046800,00	
