039	ITAÚ CORPBANCA
8110000	 0000001803231,00	
8111000	 0000000000000,00	
8113000	 0000001426853,00	
8114000	 0000000228568,00	
8115000	 0000000147810,00	
8130000	 0000000029409,00	
8131000	 0000000000000,00	
8133000	 0000000008381,00	
8134000	 0000000001717,00	
8135000	 0000000019311,00	
8140000	 0000000009553,00	
8141000	 0000000000000,00	
8143000	 0000000003382,00	
8144000	 0000000000689,00	
8145000	 0000000005482,00	
8310000	 0000006571779,00	
8311000	 0000000435015,00	
8312000	 0000000001703,00	
8314000	 0000000139242,00	
8315000	 0000001383041,00	
8315100	 0000000886013,00	
8315200	 0000000497028,00	
8317000	 0000003852522,00	
8318000	 0000000760256,00	
8318100	 0000000509158,00	
8318900	 0000000251098,00	
8319000	 0000000000000,00	
8510000	 0000010987221,00	
8511000	 0000000028493,00	
8513000	 0000010958728,00	
8520000	 0000000878866,00	
8521000	 0000000000000,00	
8523000	 0000000878866,00	
8530000	 0000000923148,00	
8531000	 0000000000000,00	
8533000	 0000000923148,00	
8540000	 0000009306375,00	
8543000	 0000001891465,00	
8544000	 0000005128738,00	
8545000	 0000002286172,00	
8560000	 0000000596488,00	
8563000	 0000000220110,00	
8564000	 0000000228568,00	
8565000	 0000000147810,00	
8610000	 0000002485632,00	
8620000	 0000000059713,00	
8630000	 0000000021746,00	
8640000	 0000003996144,00	
8660000	 0000000008544,00	
8700000	 0000000001085,00	
8710000	 0000000001434,00	
8711000	 0000000000004,00	
8712000	 0000000000949,00	
8713000	 0000000000058,00	
8714000	 0000000000000,00	
8715000	 0000000000002,00	
8716000	 0000000000020,00	
8717000	 0000000000401,00	
8720000	 0000000000349,00	
8721000	 0000000000000,00	
8722000	 0000000000242,00	
8723000	 0000000000022,00	
8724000	 0000000000000,00	
8725000	 0000000000085,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000515679,00	
8911000	 0000000000000,00	
8913000	 0000000399917,00	
8914000	 0000000074422,00	
8915000	 0000000041340,00	
