039	ITAÚ CORPBANCA
811000000	 1556492363820,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1219781773042,00	
811200100	 1097137254892,00	
811200101	 0862308060579,00	
811200102	 0234283975412,00	
811200103	 0000545218901,00	
811200104	 0000000000000,00	
811200600	 0001019433810,00	
811200700	 0007301605898,00	
811200800	 0000270801516,00	
811200900	 0000841824431,00	
811201000	 0060243631452,00	
811201100	 0051626423362,00	
811201200	 0001340797681,00	
811300000	 0213374843040,00	
811300100	 0001303748200,00	
811300200	 0006754233147,00	
811300300	 0000000000000,00	
811300400	 0194183035404,00	
811300500	 0008237478682,00	
811300600	 0002896347607,00	
811400000	 0123335747738,00	
811400100	 0099834985586,00	
811400200	 0007259793652,00	
811400300	 0015112389781,00	
811400400	 0000008227552,00	
811400500	 0001120351167,00	
812000000	 0925185145014,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0708758899554,00	
812200100	 0631948000494,00	
812200101	 0500982141548,00	
812200102	 0097099838545,00	
812200103	 0033866020401,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000025967622,00	
812200800	 0000234048725,00	
812200900	 0000000000000,00	
812201000	 0041905995747,00	
812201100	 0034644886966,00	
812201200	 0000000000000,00	
812300000	 0153670498126,00	
812300100	 0000724375018,00	
812300200	 0002614718891,00	
812300300	 0000000000000,00	
812300400	 0101752118908,00	
812300500	 0048523982406,00	
812300600	 0000055302903,00	
812400000	 0062755747334,00	
812400100	 0047664355611,00	
812400200	 0000097442599,00	
812400300	 0011663490588,00	
812400400	 0000045678897,00	
812400500	 0003284779639,00	
813000000	 0061363278770,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0024776308442,00	
813200100	 0020119429999,00	
813200101	 0004449713140,00	
813200102	 0014976397337,00	
813200103	 0000693319522,00	
813200104	 0000000000000,00	
813200600	 0000040154823,00	
813200700	 0000850706879,00	
813200800	 0000015090380,00	
813200900	 0000002203795,00	
813201000	 0001200412024,00	
813201100	 0002548310542,00	
813201200	 0000000000000,00	
813300000	 0002178330992,00	
813300100	 0000001554467,00	
813300200	 0000039819268,00	
813300300	 0000000000000,00	
813300400	 0001957328055,00	
813300500	 0000179629202,00	
813300600	 0000000000000,00	
813400000	 0034408639336,00	
813400100	 0026170640050,00	
813400200	 0001623642786,00	
813400300	 0006015262273,00	
813400400	 0000002103592,00	
813400500	 0000596990635,00	
814000000	 0014985553853,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0005093822685,00	
814200100	 0003307727338,00	
814200101	 0001880599105,00	
814200102	 0001427128233,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000145842438,00	
814200800	 0000033417175,00	
814200900	 0000007362101,00	
814201000	 0000244389902,00	
814201100	 0001355083731,00	
814201200	 0000000000000,00	
814300000	 0001501787578,00	
814300100	 0000161072425,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0001227089186,00	
814300500	 0000113625967,00	
814300600	 0000000000000,00	
814400000	 0008389943590,00	
814400100	 0006471998963,00	
814400200	 0000423331060,00	
814400300	 0001327133218,00	
814400400	 0000009316658,00	
814400500	 0000158163691,00	
821000000	 25192821900223,00	
821100000	 0034873958989,00	
821100100	 0000000000000,00	
821100200	 0034873958989,00	
821200000	 15627299857131,00	
821200100	 12521798488683,00	
821200101	 8413523723280,00	
821200102	 3143553651008,00	
821200103	 0964721114395,00	
821200104	 0000000000000,00	
821200600	 1182676638601,00	
821200700	 0084226541744,00	
821200800	 0024823338851,00	
821200900	 0249315151822,00	
821201000	 0959719045788,00	
821201100	 0604740651642,00	
821201200	 0000000000000,00	
821300000	 6465263940849,00	
821300100	 0015901729523,00	
821300200	 0077887045085,00	
821300300	 0000000000000,00	
821300400	 6003858465882,00	
821300500	 0313050695406,00	
821300600	 0054566004953,00	
821400000	 3065384143254,00	
821400100	 2232577669071,00	
821400200	 0125226107567,00	
821400300	 0668142492023,00	
821400400	 0000790038453,00	
821400500	 0038647836140,00	
831000000	 7643453106520,00	
831100000	 0492045485611,00	
831100100	 0115297211141,00	
831100200	 0376748274470,00	
831200000	 0215627574984,00	
831300000	 0011473864043,00	
831500000	 1824206047147,00	
831500100	 1107985611687,00	
831500200	 0716220435460,00	
831600000	 4483129250125,00	
831600100	 0475366810308,00	
831600200	 0123834218035,00	
831600300	 2857538760493,00	
831600400	 1026389461289,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0616970884610,00	
831800100	 0358214577820,00	
831800200	 0258756306790,00	
831900000	 0000000000000,00	
832000000	 1366871513683,00	
832100000	 0019190435702,00	
832100100	 0014728005531,00	
832100200	 0004462430171,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 1105920186160,00	
832500100	 0016335448776,00	
832500200	 0000000000000,00	
832500300	 1089584737384,00	
832700000	 0241760891821,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0241760891821,00	
832700201	 0000000000000,00	
832700202	 0241760891821,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 5856372246972,00	
833050000	 0344194629128,00	
833050100	 0175781745345,00	
833050200	 0168412883783,00	
833100000	 5414356156029,00	
833200000	 0000000000000,00	
833300000	 0097821461815,00	
833300100	 0097821461815,00	
833300200	 0000000000000,00	
