039	ITAÚ CORPBANCA
8110000	 0000001468776,00	
8111000	 0000000000000,00	
8113000	 0000001061843,00	
8114000	 0000000231768,00	
8115000	 0000000175165,00	
8130000	 0000000284378,00	
8131000	 0000000000000,00	
8133000	 0000000116297,00	
8134000	 0000000007381,00	
8135000	 0000000160700,00	
8140000	 0000000058665,00	
8141000	 0000000000000,00	
8143000	 0000000022213,00	
8144000	 0000000002791,00	
8145000	 0000000033661,00	
8310000	 0000005940086,00	
8311000	 0000000548521,00	
8312000	 0000000000509,00	
8314000	 0000000097553,00	
8315000	 0000001501957,00	
8315100	 0000001008819,00	
8315200	 0000000493138,00	
8317000	 0000002623744,00	
8318000	 0000001167802,00	
8318100	 0000000846184,00	
8318900	 0000000321618,00	
8319000	 0000000000000,00	
8510000	 0000012428493,00	
8511000	 0000000056635,00	
8513000	 0000012371858,00	
8520000	 0000000597550,00	
8521000	 0000000000000,00	
8523000	 0000000597550,00	
8530000	 0000000549146,00	
8531000	 0000000000000,00	
8533000	 0000000549146,00	
8540000	 0000009050620,00	
8543000	 0000001783283,00	
8544000	 0000004644273,00	
8545000	 0000002623064,00	
8560000	 0000000630186,00	
8563000	 0000000223253,00	
8564000	 0000000231768,00	
8565000	 0000000175165,00	
8610000	 0000002740594,00	
8620000	 0000000045974,00	
8630000	 0000000015300,00	
8640000	 0000003130643,00	
8660000	 0000000007575,00	
8700000	 0000000015315,00	
8710000	 0000000019757,00	
8711000	 0000000000538,00	
8712000	 0000000008697,00	
8713000	 0000000001204,00	
8714000	 0000000000000,00	
8715000	 0000000000701,00	
8716000	 0000000000375,00	
8717000	 0000000008242,00	
8720000	 0000000004442,00	
8721000	 0000000000022,00	
8722000	 0000000003319,00	
8723000	 0000000000088,00	
8724000	 0000000000000,00	
8725000	 0000000000122,00	
8726000	 0000000000000,00	
8727000	 0000000000891,00	
8910000	 0000000653664,00	
8911000	 0000000000000,00	
8913000	 0000000490641,00	
8914000	 0000000102650,00	
8915000	 0000000060373,00	
