009	BANCO INTERNACIONAL
8110000	 0000000121778,00	
8111000	 0000000000000,00	
8113000	 0000000118837,00	
8114000	 0000000002447,00	
8115000	 0000000000494,00	
8130000	 0000000013657,00	
8131000	 0000000000000,00	
8133000	 0000000013138,00	
8134000	 0000000000017,00	
8135000	 0000000000502,00	
8140000	 0000000001676,00	
8141000	 0000000000000,00	
8143000	 0000000001342,00	
8144000	 0000000000124,00	
8145000	 0000000000210,00	
8310000	 0000000335643,00	
8311000	 0000000003257,00	
8312000	 0000000000000,00	
8314000	 0000000001202,00	
8315000	 0000000094123,00	
8315100	 0000000093923,00	
8315200	 0000000000200,00	
8317000	 0000000078181,00	
8318000	 0000000158880,00	
8318100	 0000000158880,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001668373,00	
8511000	 0000000000000,00	
8513000	 0000001668373,00	
8520000	 0000000139164,00	
8521000	 0000000000000,00	
8523000	 0000000139164,00	
8530000	 0000000092151,00	
8531000	 0000000000000,00	
8533000	 0000000092151,00	
8540000	 0000000110998,00	
8543000	 0000000065562,00	
8544000	 0000000033519,00	
8545000	 0000000011917,00	
8560000	 0000000003343,00	
8563000	 0000000000402,00	
8564000	 0000000002447,00	
8565000	 0000000000494,00	
8610000	 0000000160012,00	
8620000	 0000000004706,00	
8630000	 0000000001234,00	
8640000	 0000000169625,00	
8660000	 0000000000066,00	
8700000	 0000000000113,00	
8710000	 0000000000116,00	
8711000	 0000000000000,00	
8712000	 0000000000003,00	
8713000	 0000000000052,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000012,00	
8717000	 0000000000049,00	
8720000	 0000000000003,00	
8721000	 0000000000000,00	
8722000	 0000000000003,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000042803,00	
8911000	 0000000000000,00	
8913000	 0000000040698,00	
8914000	 0000000001879,00	
8915000	 0000000000226,00	
