016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001402433,00	
8111000	 0000000000000,00	
8113000	 0000000806095,00	
8114000	 0000000243631,00	
8115000	 0000000352707,00	
8130000	 0000000378266,00	
8131000	 0000000000000,00	
8133000	 0000000092769,00	
8134000	 0000000008846,00	
8135000	 0000000276651,00	
8140000	 0000000064556,00	
8141000	 0000000000000,00	
8143000	 0000000023985,00	
8144000	 0000000003866,00	
8145000	 0000000036705,00	
8310000	 0000009911054,00	
8311000	 0000000197667,00	
8312000	 0000000003814,00	
8314000	 0000000257876,00	
8315000	 0000001711098,00	
8315100	 0000001117076,00	
8315200	 0000000594022,00	
8317000	 0000007313998,00	
8318000	 0000000426601,00	
8318100	 0000000007323,00	
8318900	 0000000419278,00	
8319000	 0000000000000,00	
8510000	 0000017116481,00	
8511000	 0000000458145,00	
8513000	 0000016658336,00	
8520000	 0000000688259,00	
8521000	 0000000000000,00	
8523000	 0000000688259,00	
8530000	 0000000272703,00	
8531000	 0000000000000,00	
8533000	 0000000272703,00	
8540000	 0000015331213,00	
8543000	 0000003656945,00	
8544000	 0000008090342,00	
8545000	 0000003583926,00	
8560000	 0000000930155,00	
8563000	 0000000333817,00	
8564000	 0000000243631,00	
8565000	 0000000352707,00	
8610000	 0000004395660,00	
8620000	 0000000083030,00	
8630000	 0000000004264,00	
8640000	 0000005409270,00	
8660000	 0000000018830,00	
8700000	 0000000010214,00	
8710000	 0000000011441,00	
8711000	 0000000000110,00	
8712000	 0000000004336,00	
8713000	 0000000001032,00	
8714000	 0000000002653,00	
8715000	 0000000001410,00	
8716000	 0000000000909,00	
8717000	 0000000000991,00	
8720000	 0000000001227,00	
8721000	 0000000000576,00	
8722000	 0000000000345,00	
8723000	 0000000000000,00	
8724000	 0000000000041,00	
8725000	 0000000000232,00	
8726000	 0000000000023,00	
8727000	 0000000000010,00	
8910000	 0000000461756,00	
8911000	 0000000000000,00	
8913000	 0000000283586,00	
8914000	 0000000088033,00	
8915000	 0000000090137,00	
