055	BANCO CONSORCIO
8110000	 0000000150776,00	
8111000	 0000000000000,00	
8113000	 0000000146228,00	
8114000	 0000000002196,00	
8115000	 0000000002352,00	
8130000	 0000000009735,00	
8131000	 0000000000000,00	
8133000	 0000000007161,00	
8134000	 0000000000051,00	
8135000	 0000000002523,00	
8140000	 0000000000610,00	
8141000	 0000000000000,00	
8143000	 0000000000090,00	
8144000	 0000000000007,00	
8145000	 0000000000513,00	
8310000	 0000000098199,00	
8311000	 0000000000000,00	
8312000	 0000000001924,00	
8314000	 0000000000000,00	
8315000	 0000000063483,00	
8315100	 0000000061837,00	
8315200	 0000000001646,00	
8317000	 0000000032792,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002643280,00	
8511000	 0000000000000,00	
8513000	 0000002643280,00	
8520000	 0000000178577,00	
8521000	 0000000000000,00	
8523000	 0000000178577,00	
8530000	 0000000089321,00	
8531000	 0000000000000,00	
8533000	 0000000089321,00	
8540000	 0000000557416,00	
8543000	 0000000032774,00	
8544000	 0000000428879,00	
8545000	 0000000095763,00	
8560000	 0000000004764,00	
8563000	 0000000000216,00	
8564000	 0000000002196,00	
8565000	 0000000002352,00	
8610000	 0000000076043,00	
8620000	 0000000001971,00	
8630000	 0000000000180,00	
8640000	 0000000019929,00	
8660000	 0000000000076,00	
8700000	 0000000000009,00	
8710000	 0000000000837,00	
8711000	 0000000000564,00	
8712000	 0000000000015,00	
8713000	 0000000000008,00	
8714000	 0000000000017,00	
8715000	 0000000000015,00	
8716000	 0000000000040,00	
8717000	 0000000000178,00	
8720000	 0000000000846,00	
8721000	 0000000000000,00	
8722000	 0000000000726,00	
8723000	 0000000000000,00	
8724000	 0000000000007,00	
8725000	 0000000000000,00	
8726000	 0000000000002,00	
8727000	 0000000000111,00	
8910000	 0000000066190,00	
8911000	 0000000000000,00	
8913000	 0000000063277,00	
8914000	 0000000001556,00	
8915000	 0000000001357,00	
