037	BANCO SANTANDER-CHILE
8110000	 0000001734402,00	
8111000	 0000000000000,00	
8113000	 0000000981295,00	
8114000	 0000000437462,00	
8115000	 0000000315645,00	
8130000	 0000000241673,00	
8131000	 0000000000000,00	
8133000	 0000000091076,00	
8134000	 0000000012120,00	
8135000	 0000000138477,00	
8140000	 0000000047769,00	
8141000	 0000000000000,00	
8143000	 0000000018267,00	
8144000	 0000000006021,00	
8145000	 0000000023481,00	
8310000	 0000010309461,00	
8311000	 0000000071145,00	
8312000	 0000000041976,00	
8314000	 0000000195247,00	
8315000	 0000001732699,00	
8315100	 0000001090306,00	
8315200	 0000000642393,00	
8317000	 0000008008275,00	
8318000	 0000000260119,00	
8318100	 0000000016154,00	
8318900	 0000000243965,00	
8319000	 0000000000000,00	
8510000	 0000009338864,00	
8511000	 0000000346205,00	
8513000	 0000008992659,00	
8520000	 0000000499039,00	
8521000	 0000000000000,00	
8523000	 0000000499039,00	
8530000	 0000000432319,00	
8531000	 0000000000000,00	
8533000	 0000000432319,00	
8540000	 0000016003545,00	
8543000	 0000003426531,00	
8544000	 0000008425221,00	
8545000	 0000004151793,00	
8560000	 0000001137178,00	
8563000	 0000000384071,00	
8564000	 0000000437462,00	
8565000	 0000000315645,00	
8610000	 0000003817122,00	
8620000	 0000000106867,00	
8630000	 0000000013554,00	
8640000	 0000006361315,00	
8660000	 0000000010603,00	
