001	BANCO DE CHILE
8110000	 0000000839534,00	
8111000	 0000000000000,00	
8113000	 0000000441502,00	
8114000	 0000000148970,00	
8115000	 0000000249062,00	
8130000	 0000000187706,00	
8131000	 0000000000000,00	
8133000	 0000000035961,00	
8134000	 0000000003093,00	
8135000	 0000000148652,00	
8140000	 0000000025429,00	
8141000	 0000000000000,00	
8143000	 0000000006357,00	
8144000	 0000000001546,00	
8145000	 0000000017526,00	
8310000	 0000010234384,00	
8311000	 0000000328215,00	
8312000	 0000000036775,00	
8314000	 0000000116884,00	
8315000	 0000002260489,00	
8315100	 0000001926868,00	
8315200	 0000000333621,00	
8317000	 0000007405738,00	
8318000	 0000000086283,00	
8318100	 0000000000000,00	
8318900	 0000000086283,00	
8319000	 0000000000000,00	
8510000	 0000011336149,00	
8511000	 0000000299446,00	
8513000	 0000011036703,00	
8520000	 0000000128470,00	
8521000	 0000000000000,00	
8523000	 0000000128470,00	
8530000	 0000000213945,00	
8531000	 0000000000000,00	
8533000	 0000000213945,00	
8540000	 0000013538932,00	
8543000	 0000002759877,00	
8544000	 0000007122009,00	
8545000	 0000003657046,00	
8560000	 0000000590373,00	
8563000	 0000000192341,00	
8564000	 0000000148970,00	
8565000	 0000000249062,00	
8610000	 0000004109572,00	
8620000	 0000000009832,00	
8630000	 0000000002355,00	
8640000	 0000006101432,00	
8660000	 0000000011193,00	
