028	BANCO BICE
8110000	 0000000069111,00	
8111000	 0000000000000,00	
8113000	 0000000061599,00	
8114000	 0000000004736,00	
8115000	 0000000002776,00	
8130000	 0000000001991,00	
8131000	 0000000000000,00	
8133000	 0000000000964,00	
8134000	 0000000000206,00	
8135000	 0000000000821,00	
8140000	 0000000000435,00	
8141000	 0000000000000,00	
8143000	 0000000000229,00	
8144000	 0000000000002,00	
8145000	 0000000000204,00	
8310000	 0000001246737,00	
8311000	 0000000016040,00	
8312000	 0000000008855,00	
8314000	 0000000043075,00	
8315000	 0000000268019,00	
8315100	 0000000226063,00	
8315200	 0000000041956,00	
8317000	 0000000762292,00	
8318000	 0000000142788,00	
8318100	 0000000000000,00	
8318900	 0000000142788,00	
8319000	 0000000005668,00	
8510000	 0000003295104,00	
8511000	 0000000006690,00	
8513000	 0000003288414,00	
8520000	 0000000187373,00	
8521000	 0000000000000,00	
8523000	 0000000187373,00	
8530000	 0000000049131,00	
8531000	 0000000000000,00	
8533000	 0000000049131,00	
8540000	 0000001113931,00	
8543000	 0000000203341,00	
8544000	 0000000789290,00	
8545000	 0000000121300,00	
8560000	 0000000014728,00	
8563000	 0000000007216,00	
8564000	 0000000004736,00	
8565000	 0000000002776,00	
8610000	 0000000906061,00	
8620000	 0000000036280,00	
8630000	 0000000001127,00	
8640000	 0000000302989,00	
8660000	 0000000000280,00	
