039	ITAÚ CORPBANCA
8110000	 0000001052870,00	
8111000	 0000000000000,00	
8113000	 0000000820952,00	
8114000	 0000000131103,00	
8115000	 0000000100815,00	
8130000	 0000000118297,00	
8131000	 0000000000000,00	
8133000	 0000000048351,00	
8134000	 0000000002093,00	
8135000	 0000000067853,00	
8140000	 0000000017086,00	
8141000	 0000000000000,00	
8143000	 0000000006583,00	
8144000	 0000000001116,00	
8145000	 0000000009387,00	
8310000	 0000005344348,00	
8311000	 0000000303659,00	
8312000	 0000000000331,00	
8314000	 0000000074795,00	
8315000	 0000001231602,00	
8315100	 0000000861416,00	
8315200	 0000000370186,00	
8317000	 0000002380027,00	
8318000	 0000001353934,00	
8318100	 0000001081885,00	
8318900	 0000000272049,00	
8319000	 0000000000000,00	
8510000	 0000011133500,00	
8511000	 0000000222693,00	
8513000	 0000010910807,00	
8520000	 0000000774034,00	
8521000	 0000000000000,00	
8523000	 0000000774034,00	
8530000	 0000000436329,00	
8531000	 0000000000000,00	
8533000	 0000000436329,00	
8540000	 0000008328071,00	
8543000	 0000002049060,00	
8544000	 0000003886052,00	
8545000	 0000002392959,00	
8560000	 0000000394380,00	
8563000	 0000000162462,00	
8564000	 0000000131103,00	
8565000	 0000000100815,00	
8610000	 0000002161069,00	
8620000	 0000000081728,00	
8630000	 0000000004744,00	
8640000	 0000003091298,00	
8660000	 0000000005509,00	
