037	BANCO SANTANDER-CHILE
8110000	 0000001744050,00	
8111000	 0000000000000,00	
8113000	 0000001132704,00	
8114000	 0000000402519,00	
8115000	 0000000208827,00	
8130000	 0000000101883,00	
8131000	 0000000000000,00	
8133000	 0000000052969,00	
8134000	 0000000005886,00	
8135000	 0000000043028,00	
8140000	 0000000023121,00	
8141000	 0000000000000,00	
8143000	 0000000007841,00	
8144000	 0000000003385,00	
8145000	 0000000011895,00	
8310000	 0000010845974,00	
8311000	 0000000433828,00	
8312000	 0000000094576,00	
8314000	 0000000251725,00	
8315000	 0000001162216,00	
8315100	 0000001055399,00	
8315200	 0000000106817,00	
8317000	 0000008507081,00	
8318000	 0000000396548,00	
8318100	 0000000003971,00	
8318900	 0000000392577,00	
8319000	 0000000000000,00	
8510000	 0000009614783,00	
8511000	 0000000012795,00	
8513000	 0000009601988,00	
8520000	 0000001141499,00	
8521000	 0000000000000,00	
8523000	 0000001141499,00	
8530000	 0000000539047,00	
8531000	 0000000000000,00	
8533000	 0000000539047,00	
8540000	 0000022180858,00	
8543000	 0000005197912,00	
8544000	 0000012373620,00	
8545000	 0000004609326,00	
8560000	 0000001000029,00	
8563000	 0000000388683,00	
8564000	 0000000402519,00	
8565000	 0000000208827,00	
8610000	 0000003698013,00	
8620000	 0000000073707,00	
8630000	 0000000007707,00	
8640000	 0000007062253,00	
8660000	 0000000004294,00	
8700000	 0000000001024,00	
8710000	 0000000002508,00	
8711000	 0000000000021,00	
8712000	 0000000000504,00	
8713000	 0000000000137,00	
8714000	 0000000000096,00	
8715000	 0000000000071,00	
8716000	 0000000000035,00	
8717000	 0000000001644,00	
8720000	 0000000001484,00	
8721000	 0000000000000,00	
8722000	 0000000001332,00	
8723000	 0000000000000,00	
8724000	 0000000000001,00	
8725000	 0000000000000,00	
8726000	 0000000000020,00	
8727000	 0000000000131,00	
8910000	 0000000430017,00	
8911000	 0000000000000,00	
8913000	 0000000295868,00	
8914000	 0000000088653,00	
8915000	 0000000045496,00	
