009	BANCO INTERNACIONAL
8110000	 0000000156910,00	
8111000	 0000000000000,00	
8113000	 0000000154112,00	
8114000	 0000000002435,00	
8115000	 0000000000363,00	
8130000	 0000000001771,00	
8131000	 0000000000000,00	
8133000	 0000000001524,00	
8134000	 0000000000141,00	
8135000	 0000000000106,00	
8140000	 0000000000440,00	
8141000	 0000000000000,00	
8143000	 0000000000358,00	
8144000	 0000000000000,00	
8145000	 0000000000082,00	
8310000	 0000000291526,00	
8311000	 0000000002221,00	
8312000	 0000000000000,00	
8314000	 0000000006280,00	
8315000	 0000000057344,00	
8315100	 0000000056361,00	
8315200	 0000000000983,00	
8317000	 0000000072154,00	
8318000	 0000000153527,00	
8318100	 0000000153527,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001567357,00	
8511000	 0000000000000,00	
8513000	 0000001567357,00	
8520000	 0000000298003,00	
8521000	 0000000000000,00	
8523000	 0000000298003,00	
8530000	 0000000100578,00	
8531000	 0000000000000,00	
8533000	 0000000100578,00	
8540000	 0000000181067,00	
8543000	 0000000122073,00	
8544000	 0000000045565,00	
8545000	 0000000013429,00	
8560000	 0000000003062,00	
8563000	 0000000000264,00	
8564000	 0000000002435,00	
8565000	 0000000000363,00	
8610000	 0000000097240,00	
8620000	 0000000028542,00	
8630000	 0000000000365,00	
8640000	 0000000165294,00	
8660000	 0000000000085,00	
8700000	 0000000000015,00	
8710000	 0000000000016,00	
8711000	 0000000000000,00	
8712000	 0000000000003,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000000,00	
8717000	 0000000000013,00	
8720000	 0000000000001,00	
8721000	 0000000000000,00	
8722000	 0000000000001,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000052069,00	
8911000	 0000000000000,00	
8913000	 0000000050615,00	
8914000	 0000000001377,00	
8915000	 0000000000077,00	
