055	BANCO CONSORCIO
8110000	 0000000211289,00	
8111000	 0000000000000,00	
8113000	 0000000206929,00	
8114000	 0000000001609,00	
8115000	 0000000002751,00	
8130000	 0000000003263,00	
8131000	 0000000000000,00	
8133000	 0000000002154,00	
8134000	 0000000000110,00	
8135000	 0000000000999,00	
8140000	 0000000000285,00	
8141000	 0000000000000,00	
8143000	 0000000000001,00	
8144000	 0000000000000,00	
8145000	 0000000000284,00	
8310000	 0000000113956,00	
8311000	 0000000000000,00	
8312000	 0000000001952,00	
8314000	 0000000000000,00	
8315000	 0000000056903,00	
8315100	 0000000048131,00	
8315200	 0000000008772,00	
8317000	 0000000055101,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002497830,00	
8511000	 0000000000000,00	
8513000	 0000002497830,00	
8520000	 0000000423415,00	
8521000	 0000000000000,00	
8523000	 0000000423415,00	
8530000	 0000000116966,00	
8531000	 0000000000000,00	
8533000	 0000000116966,00	
8540000	 0000000964437,00	
8543000	 0000000061449,00	
8544000	 0000000819487,00	
8545000	 0000000083501,00	
8560000	 0000000004820,00	
8563000	 0000000000460,00	
8564000	 0000000001609,00	
8565000	 0000000002751,00	
8610000	 0000000071329,00	
8620000	 0000000001318,00	
8630000	 0000000000621,00	
8640000	 0000000040590,00	
8660000	 0000000000098,00	
8700000	 0000000000032,00	
8710000	 0000000000032,00	
8711000	 0000000000000,00	
8712000	 0000000000028,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000000,00	
8717000	 0000000000004,00	
8720000	 0000000000000,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000064194,00	
8911000	 0000000000000,00	
8913000	 0000000061709,00	
8914000	 0000000001377,00	
8915000	 0000000001108,00	
