012	BANCO DEL ESTADO DE CHILE
8110000	 0000002381377,00	
8111000	 0000000000000,00	
8113000	 0000000848175,00	
8114000	 0000001283016,00	
8115000	 0000000250186,00	
8130000	 0000000070061,00	
8131000	 0000000000000,00	
8133000	 0000000040335,00	
8134000	 0000000008915,00	
8135000	 0000000020811,00	
8140000	 0000000029538,00	
8141000	 0000000000000,00	
8143000	 0000000011964,00	
8144000	 0000000004688,00	
8145000	 0000000012886,00	
8310000	 0000004966058,00	
8311000	 0000000647702,00	
8312000	 0000000100426,00	
8314000	 0000000117266,00	
8315000	 0000001460637,00	
8315100	 0000001284967,00	
8315200	 0000000175670,00	
8317000	 0000001658073,00	
8318000	 0000000981954,00	
8318100	 0000000548871,00	
8318900	 0000000433083,00	
8319000	 0000000000000,00	
8510000	 0000009307552,00	
8511000	 0000000550735,00	
8513000	 0000008756817,00	
8520000	 0000000462850,00	
8521000	 0000000000000,00	
8523000	 0000000462850,00	
8530000	 0000000258408,00	
8531000	 0000000000000,00	
8533000	 0000000258408,00	
8540000	 0000015256240,00	
8543000	 0000003937264,00	
8544000	 0000009636996,00	
8545000	 0000001681980,00	
8560000	 0000002062459,00	
8563000	 0000000529257,00	
8564000	 0000001283016,00	
8565000	 0000000250186,00	
8610000	 0000003166075,00	
8620000	 0000000040326,00	
8630000	 0000000004086,00	
8640000	 0000001730280,00	
8660000	 0000000025291,00	
8700000	 0000000008987,00	
8710000	 0000000012649,00	
8711000	 0000000000000,00	
8712000	 0000000011806,00	
8713000	 0000000000033,00	
8714000	 0000000000033,00	
8715000	 0000000000230,00	
8716000	 0000000000403,00	
8717000	 0000000000144,00	
8720000	 0000000003662,00	
8721000	 0000000000334,00	
8722000	 0000000002925,00	
8723000	 0000000000000,00	
8724000	 0000000000008,00	
8725000	 0000000000254,00	
8726000	 0000000000062,00	
8727000	 0000000000079,00	
8910000	 0000000706578,00	
8911000	 0000000000000,00	
8913000	 0000000279664,00	
8914000	 0000000408315,00	
8915000	 0000000018599,00	
