001	BANCO DE CHILE
8110000	 0000001092019,00	
8111000	 0000000000000,00	
8113000	 0000000519628,00	
8114000	 0000000300941,00	
8115000	 0000000271450,00	
8130000	 0000000079808,00	
8131000	 0000000000000,00	
8133000	 0000000023823,00	
8134000	 0000000003240,00	
8135000	 0000000052745,00	
8140000	 0000000020241,00	
8141000	 0000000000000,00	
8143000	 0000000003327,00	
8144000	 0000000001201,00	
8145000	 0000000015713,00	
8310000	 0000010755554,00	
8311000	 0000000307590,00	
8312000	 0000000046549,00	
8314000	 0000000410787,00	
8315000	 0000002152996,00	
8315100	 0000001783635,00	
8315200	 0000000369361,00	
8317000	 0000007755868,00	
8318000	 0000000081764,00	
8318100	 0000000000000,00	
8318900	 0000000081764,00	
8319000	 0000000000000,00	
8510000	 0000013081439,00	
8511000	 0000000218299,00	
8513000	 0000012863140,00	
8520000	 0000000190237,00	
8521000	 0000000000000,00	
8523000	 0000000190237,00	
8530000	 0000000197836,00	
8531000	 0000000000000,00	
8533000	 0000000197836,00	
8540000	 0000017810710,00	
8543000	 0000004795699,00	
8544000	 0000009396357,00	
8545000	 0000003618654,00	
8560000	 0000000854743,00	
8563000	 0000000282352,00	
8564000	 0000000300941,00	
8565000	 0000000271450,00	
8610000	 0000004165305,00	
8620000	 0000000032690,00	
8630000	 0000000009129,00	
8640000	 0000006525727,00	
8660000	 0000000022703,00	
8700000	 0000000002592,00	
8710000	 0000000003997,00	
8711000	 0000000000000,00	
8712000	 0000000003038,00	
8713000	 0000000000103,00	
8714000	 0000000000042,00	
8715000	 0000000000188,00	
8716000	 0000000000065,00	
8717000	 0000000000561,00	
8720000	 0000000001405,00	
8721000	 0000000000000,00	
8722000	 0000000001038,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000333,00	
8726000	 0000000000000,00	
8727000	 0000000000034,00	
8910000	 0000000315304,00	
8911000	 0000000000000,00	
8913000	 0000000192537,00	
8914000	 0000000077850,00	
8915000	 0000000044917,00	
