999	SISTEMA FINANCIERO
8110000	 0000010489586,00	
8111000	 0000000000000,00	
8113000	 0000006183767,00	
8114000	 0000002816149,00	
8115000	 0000001489670,00	
8130000	 0000000562512,00	
8131000	 0000000000000,00	
8133000	 0000000197667,00	
8134000	 0000000027002,00	
8135000	 0000000337843,00	
8140000	 0000000183218,00	
8141000	 0000000000000,00	
8143000	 0000000038370,00	
8144000	 0000000012369,00	
8145000	 0000000132479,00	
8310000	 0000057704075,00	
8311000	 0000002408485,00	
8312000	 0000000306917,00	
8314000	 0000001453957,00	
8315000	 0000009630198,00	
8315100	 0000007683283,00	
8315200	 0000001946915,00	
8317000	 0000040752621,00	
8318000	 0000003143059,00	
8318100	 0000001309742,00	
8318900	 0000001833317,00	
8319000	 0000000008838,00	
8510000	 0000082210231,00	
8511000	 0000001254864,00	
8513000	 0000080955367,00	
8520000	 0000006750114,00	
8521000	 0000000000000,00	
8523000	 0000006750114,00	
8530000	 0000002963512,00	
8531000	 0000000000000,00	
8533000	 0000002963512,00	
8540000	 0000104848542,00	
8543000	 0000023600413,00	
8544000	 0000059329496,00	
8545000	 0000021918633,00	
8560000	 0000006371167,00	
8563000	 0000002065350,00	
8564000	 0000002816149,00	
8565000	 0000001489668,00	
8610000	 0000021566091,00	
8620000	 0000000471584,00	
8630000	 0000000044154,00	
8640000	 0000035507644,00	
8660000	 0000000114602,00	
8700000	 0000000023650,00	
8710000	 0000000033820,00	
8711000	 0000000000105,00	
8712000	 0000000024986,00	
8713000	 0000000000952,00	
8714000	 0000000000520,00	
8715000	 0000000000641,00	
8716000	 0000000001911,00	
8717000	 0000000004705,00	
8720000	 0000000010170,00	
8721000	 0000000000940,00	
8722000	 0000000007507,00	
8723000	 0000000000021,00	
8724000	 0000000000026,00	
8725000	 0000000001227,00	
8726000	 0000000000137,00	
8727000	 0000000000312,00	
8910000	 0000003151851,00	
8911000	 0000000000000,00	
8913000	 0000001981623,00	
8914000	 0000000844684,00	
8915000	 0000000325544,00	
