012	BANCO DEL ESTADO DE CHILE
811000000	 2235190267387,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0786198926027,00	
811200100	 0609353227607,00	
811200101	 0556662377856,00	
811200102	 0000000000000,00	
811200103	 0052690849751,00	
811200104	 0000000000000,00	
811200600	 0005200123617,00	
811200700	 0004531539319,00	
811200800	 0000250449312,00	
811200900	 0000148025740,00	
811201000	 0054301408861,00	
811201100	 0111401497430,00	
811201200	 0001012654141,00	
811300000	 1200422440319,00	
811300100	 0042072710364,00	
811300200	 0073306582861,00	
811300300	 0000000000000,00	
811300400	 1057378184771,00	
811300500	 0000000000000,00	
811300600	 0027664962323,00	
811400000	 0248568901041,00	
811400100	 0224730985509,00	
811400200	 0008946156482,00	
811400300	 0014891759050,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0749268074513,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0310952964830,00	
812200100	 0195126724192,00	
812200101	 0179855650397,00	
812200102	 0000000000000,00	
812200103	 0015271073795,00	
812200104	 0000000000000,00	
812200600	 0004257652239,00	
812200700	 0001924790764,00	
812200800	 0000149389350,00	
812200900	 0000096210636,00	
812201000	 0018244634500,00	
812201100	 0089364180685,00	
812201200	 0001789382464,00	
812300000	 0410236132274,00	
812300100	 0014377601528,00	
812300200	 0025395233700,00	
812300300	 0000000000000,00	
812300400	 0362362329768,00	
812300500	 0000000000000,00	
812300600	 0008100967278,00	
812400000	 0028078977409,00	
812400100	 0024206841980,00	
812400200	 0000876748694,00	
812400300	 0002995386735,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0017424877497,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0008539819723,00	
813200100	 0005153912417,00	
813200101	 0005153912417,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000043326504,00	
813200700	 0000000000000,00	
813200800	 0000000000000,00	
813200900	 0000020139368,00	
813201000	 0000261802589,00	
813201100	 0002272950634,00	
813201200	 0000787688211,00	
813300000	 0003256295982,00	
813300100	 0000151747358,00	
813300200	 0000182975331,00	
813300300	 0000000000000,00	
813300400	 0002031111837,00	
813300500	 0000000000000,00	
813300600	 0000890461456,00	
813400000	 0005628761792,00	
813400100	 0004737783113,00	
813400200	 0000184275893,00	
813400300	 0000706702786,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0007131525533,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0003100333883,00	
814200100	 0002531694544,00	
814200101	 0002531694544,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000013032239,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0000097819375,00	
814201100	 0000000000000,00	
814201200	 0000457787725,00	
814300000	 0001333127803,00	
814300100	 0000114468240,00	
814300200	 0000019546676,00	
814300300	 0000000000000,00	
814300400	 0001109449018,00	
814300500	 0000000000000,00	
814300600	 0000089663869,00	
814400000	 0002698063847,00	
814400100	 0001594412338,00	
814400200	 0000298044045,00	
814400300	 0000805607464,00	
814400400	 0000000000000,00	
814400500	 0000000000000,00	
821000000	 29534065302368,00	
821100000	 1240616114647,00	
821100100	 0000000000000,00	
821100200	 1240616114647,00	
821200000	 14683802332999,00	
821200100	 11507288414444,00	
821200101	 10736787514294,00	
821200102	 0030498425227,00	
821200103	 0584385303564,00	
821200104	 0155617171359,00	
821200600	 0956813422252,00	
821200700	 0133366399388,00	
821200800	 0002113585482,00	
821200900	 0269742530035,00	
821201000	 0864220161087,00	
821201100	 0946160250300,00	
821201200	 0004097570011,00	
821300000	 11627900401010,00	
821300100	 0265186256828,00	
821300200	 0483997117654,00	
821300300	 0000000000000,00	
821300400	 10688826603810,00	
821300500	 0000000000000,00	
821300600	 0189890422718,00	
821400000	 1981746453712,00	
821400100	 1631138656591,00	
821400200	 0064798697540,00	
821400300	 0285809099581,00	
821400400	 0000000000000,00	
821400500	 0000000000000,00	
831000000	 5018738960355,00	
831100000	 0485612382610,00	
831100100	 0380886660973,00	
831100200	 0104725721637,00	
831200000	 0347617414675,00	
831300000	 0000000000000,00	
831500000	 1502062150466,00	
831500100	 1356809437530,00	
831500200	 0145252712936,00	
831600000	 0000000000000,00	
831600100	 0000000000000,00	
831600200	 0000000000000,00	
831600300	 0000000000000,00	
831600400	 0000000000000,00	
831600500	 0000000000000,00	
831700000	 1732529257847,00	
831700100	 0555625120252,00	
831700200	 0006154468752,00	
831700300	 0320726430485,00	
831700400	 0850023238358,00	
831700500	 0000000000000,00	
831800000	 0950917754757,00	
831800100	 0871511184718,00	
831800200	 0079406570039,00	
831900000	 0000000000000,00	
832000000	 0146602073655,00	
832100000	 0089918300175,00	
832100100	 0042700012307,00	
832100200	 0047218287868,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 0056683773480,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0056683773480,00	
832700201	 0000000000000,00	
832700202	 0056683773480,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 7418743534412,00	
833050000	 0397406691685,00	
833050100	 0000000000000,00	
833050200	 0397406691685,00	
833100000	 0804053284993,00	
833200000	 0005236500000,00	
833300000	 6212047057734,00	
833300100	 6211234211336,00	
833300200	 0000812846398,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
