009	BANCO INTERNACIONAL
8110000	 0000000166908,00	
8111000	 0000000000000,00	
8113000	 0000000164615,00	
8114000	 0000000001880,00	
8115000	 0000000000413,00	
8130000	 0000000017398,00	
8131000	 0000000000000,00	
8133000	 0000000016751,00	
8134000	 0000000000315,00	
8135000	 0000000000332,00	
8140000	 0000000001819,00	
8141000	 0000000000000,00	
8143000	 0000000001254,00	
8144000	 0000000000353,00	
8145000	 0000000000212,00	
8310000	 0000000311644,00	
8311000	 0000000001773,00	
8312000	 0000000000000,00	
8314000	 0000000011124,00	
8315000	 0000000061740,00	
8315100	 0000000060535,00	
8315200	 0000000001205,00	
8317000	 0000000071900,00	
8318000	 0000000157967,00	
8318100	 0000000157967,00	
8318900	 0000000000000,00	
8319000	 0000000007140,00	
8510000	 0000001589611,00	
8511000	 0000000000000,00	
8513000	 0000001589611,00	
8520000	 0000000338890,00	
8521000	 0000000000000,00	
8523000	 0000000338890,00	
8530000	 0000000096933,00	
8531000	 0000000000000,00	
8533000	 0000000096933,00	
8540000	 0000000245012,00	
8543000	 0000000176118,00	
8544000	 0000000054114,00	
8545000	 0000000014780,00	
8560000	 0000000004338,00	
8563000	 0000000002045,00	
8564000	 0000000001880,00	
8565000	 0000000000413,00	
8610000	 0000000110876,00	
8620000	 0000000029378,00	
8630000	 0000000000300,00	
8640000	 0000000171032,00	
8660000	 0000000000058,00	
8700000	 0000000000094,00	
8710000	 0000000000098,00	
8711000	 0000000000000,00	
8712000	 0000000000015,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000001,00	
8717000	 0000000000082,00	
8720000	 0000000000004,00	
8721000	 0000000000000,00	
8722000	 0000000000004,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000049765,00	
8911000	 0000000000000,00	
8913000	 0000000048442,00	
8914000	 0000000001157,00	
8915000	 0000000000166,00	
