999	SISTEMA FINANCIERO
8110000	 0000010067366,00	
8111000	 0000000000000,00	
8113000	 0000006205587,00	
8114000	 0000002659212,00	
8115000	 0000001202567,00	
8130000	 0000001590448,00	
8131000	 0000000000000,00	
8133000	 0000000612748,00	
8134000	 0000000083343,00	
8135000	 0000000894357,00	
8140000	 0000000525155,00	
8141000	 0000000000000,00	
8143000	 0000000127965,00	
8144000	 0000000043067,00	
8145000	 0000000354123,00	
8310000	 0000064249216,00	
8311000	 0000002646779,00	
8312000	 0000000595365,00	
8314000	 0000001750205,00	
8315000	 0000010690108,00	
8315100	 0000008392062,00	
8315200	 0000002298046,00	
8317000	 0000044804195,00	
8318000	 0000003746575,00	
8318100	 0000001490544,00	
8318900	 0000002256031,00	
8319000	 0000000015989,00	
8510000	 0000092119189,00	
8511000	 0000001907102,00	
8513000	 0000090212087,00	
8520000	 0000006768470,00	
8521000	 0000000000000,00	
8523000	 0000006768470,00	
8530000	 0000003106928,00	
8531000	 0000000000000,00	
8533000	 0000003106928,00	
8540000	 0000112816121,00	
8543000	 0000024206785,00	
8544000	 0000064876086,00	
8545000	 0000023733250,00	
8560000	 0000005765036,00	
8563000	 0000001903257,00	
8564000	 0000002659212,00	
8565000	 0000001202567,00	
8610000	 0000024424011,00	
8620000	 0000000498273,00	
8630000	 0000000046256,00	
8640000	 0000039159610,00	
8660000	 0000000121066,00	
8700000	 0000000075702,00	
8710000	 0000000108211,00	
8711000	 0000000000595,00	
8712000	 0000000065322,00	
8713000	 0000000007047,00	
8714000	 0000000002323,00	
8715000	 0000000002002,00	
8716000	 0000000005966,00	
8717000	 0000000024956,00	
8720000	 0000000032509,00	
8721000	 0000000001433,00	
8722000	 0000000021000,00	
8723000	 0000000000954,00	
8724000	 0000000000431,00	
8725000	 0000000002228,00	
8726000	 0000000001078,00	
8727000	 0000000005385,00	
8910000	 0000002878580,00	
8911000	 0000000000000,00	
8913000	 0000001863530,00	
8914000	 0000000734257,00	
8915000	 0000000280793,00	
