049	BANCO SECURITY
8110000	 0000000470418,00	
8111000	 0000000000000,00	
8113000	 0000000442462,00	
8114000	 0000000012155,00	
8115000	 0000000015801,00	
8130000	 0000000038886,00	
8131000	 0000000000000,00	
8133000	 0000000023450,00	
8134000	 0000000000871,00	
8135000	 0000000014565,00	
8140000	 0000000005639,00	
8141000	 0000000000000,00	
8143000	 0000000002544,00	
8144000	 0000000000003,00	
8145000	 0000000003092,00	
8310000	 0000001299299,00	
8311000	 0000000022875,00	
8312000	 0000000000000,00	
8314000	 0000000029608,00	
8315000	 0000000303991,00	
8315100	 0000000209801,00	
8315200	 0000000094190,00	
8317000	 0000000942825,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003935099,00	
8511000	 0000000111921,00	
8513000	 0000003823178,00	
8520000	 0000000941602,00	
8521000	 0000000000000,00	
8523000	 0000000941602,00	
8530000	 0000000300473,00	
8531000	 0000000000000,00	
8533000	 0000000300473,00	
8540000	 0000001527008,00	
8543000	 0000000321210,00	
8544000	 0000000801129,00	
8545000	 0000000404669,00	
8560000	 0000000060879,00	
8563000	 0000000032923,00	
8564000	 0000000012155,00	
8565000	 0000000015801,00	
8610000	 0000000469096,00	
8620000	 0000000023540,00	
8630000	 0000000003964,00	
8640000	 0000000801411,00	
8660000	 0000000001288,00	
8700000	 0000000000476,00	
8710000	 0000000000739,00	
8711000	 0000000000000,00	
8712000	 0000000000653,00	
8713000	 0000000000011,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000002,00	
8717000	 0000000000073,00	
8720000	 0000000000263,00	
8721000	 0000000000001,00	
8722000	 0000000000261,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000001,00	
8727000	 0000000000000,00	
8910000	 0000000091408,00	
8911000	 0000000000000,00	
8913000	 0000000080653,00	
8914000	 0000000006523,00	
8915000	 0000000004232,00	
