055	BANCO CONSORCIO
8110000	 0000000225497,00	
8111000	 0000000000000,00	
8113000	 0000000220886,00	
8114000	 0000000002383,00	
8115000	 0000000002228,00	
8130000	 0000000005940,00	
8131000	 0000000000000,00	
8133000	 0000000003401,00	
8134000	 0000000000152,00	
8135000	 0000000002387,00	
8140000	 0000000001037,00	
8141000	 0000000000000,00	
8143000	 0000000000147,00	
8144000	 0000000000102,00	
8145000	 0000000000788,00	
8310000	 0000000141575,00	
8311000	 0000000000000,00	
8312000	 0000000032910,00	
8314000	 0000000000000,00	
8315000	 0000000053873,00	
8315100	 0000000048787,00	
8315200	 0000000005086,00	
8317000	 0000000054792,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002849203,00	
8511000	 0000000000000,00	
8513000	 0000002849203,00	
8520000	 0000000409932,00	
8521000	 0000000000000,00	
8523000	 0000000409932,00	
8530000	 0000000131596,00	
8531000	 0000000000000,00	
8533000	 0000000131596,00	
8540000	 0000001210194,00	
8543000	 0000000089236,00	
8544000	 0000001041854,00	
8545000	 0000000079104,00	
8560000	 0000000004752,00	
8563000	 0000000000141,00	
8564000	 0000000002383,00	
8565000	 0000000002228,00	
8610000	 0000000099463,00	
8620000	 0000000001236,00	
8630000	 0000000000486,00	
8640000	 0000000040256,00	
8660000	 0000000000134,00	
8700000	 0000000000205,00	
8710000	 0000000000287,00	
8711000	 0000000000000,00	
8712000	 0000000000110,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000001,00	
8716000	 0000000000167,00	
8717000	 0000000000009,00	
8720000	 0000000000082,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000082,00	
8727000	 0000000000000,00	
8910000	 0000000086629,00	
8911000	 0000000000000,00	
8913000	 0000000083789,00	
8914000	 0000000002043,00	
8915000	 0000000000797,00	
