014	SCOTIABANK CHILE
8110000	 0000000794604,00	
8111000	 0000000000000,00	
8113000	 0000000380420,00	
8114000	 0000000260204,00	
8115000	 0000000153980,00	
8130000	 0000000155965,00	
8131000	 0000000000000,00	
8133000	 0000000046998,00	
8134000	 0000000007104,00	
8135000	 0000000101863,00	
8140000	 0000000066791,00	
8141000	 0000000000000,00	
8143000	 0000000013801,00	
8144000	 0000000004244,00	
8145000	 0000000048746,00	
8310000	 0000006852953,00	
8311000	 0000000229422,00	
8312000	 0000000021264,00	
8314000	 0000000200804,00	
8315000	 0000000805901,00	
8315100	 0000000657456,00	
8315200	 0000000148445,00	
8317000	 0000005386284,00	
8318000	 0000000209278,00	
8318100	 0000000023930,00	
8318900	 0000000185348,00	
8319000	 0000000000000,00	
8510000	 0000011630088,00	
8511000	 0000000001164,00	
8513000	 0000011628924,00	
8520000	 0000000278496,00	
8521000	 0000000000000,00	
8523000	 0000000278496,00	
8530000	 0000000108974,00	
8531000	 0000000000000,00	
8533000	 0000000108974,00	
8540000	 0000016026199,00	
8543000	 0000001834284,00	
8544000	 0000011178163,00	
8545000	 0000003013752,00	
8560000	 0000000589382,00	
8563000	 0000000175198,00	
8564000	 0000000260204,00	
8565000	 0000000153980,00	
8610000	 0000002068102,00	
8620000	 0000000006213,00	
8630000	 0000000002190,00	
8640000	 0000004761503,00	
8660000	 0000000014945,00	
8700000	 0000000008792,00	
8710000	 0000000010851,00	
8711000	 0000000000068,00	
8712000	 0000000005571,00	
8713000	 0000000000095,00	
8714000	 0000000000045,00	
8715000	 0000000000061,00	
8716000	 0000000001358,00	
8717000	 0000000003653,00	
8720000	 0000000002059,00	
8721000	 0000000000557,00	
8722000	 0000000001183,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000258,00	
8726000	 0000000000031,00	
8727000	 0000000000030,00	
8910000	 0000000275647,00	
8911000	 0000000000000,00	
8913000	 0000000159558,00	
8914000	 0000000083627,00	
8915000	 0000000032462,00	
